ID,Benchmark,?Solved,Counterexample,Bound,Time,#Iters,#Backtracking,%Backtracking Type 2,Unsat core sizes,M sizes,AST size,nodes changed
276,spider-farm-0003.txt,True,"{'city': [['city_id', 'official_name', 'status', 'area_km_2', 'population', 'census_ranking'], [426, 'aliens430', 'aliens430', 430, 430, 'aliens430']], 'farm': [['farm_id', 'year', 'total_horses', 'working_horses', 'total_cattle', 'oxen', 'bulls', 'cows', 'pigs', 'sheep_and_goats'], [423, 430, 430, 430, 430, 430, 430, 430, 430, 430]], 'farm_competition': [['competition_id', 'host_city_id', 'year', 'theme', 'hosts'], [427, 426, 432, 'aliens431', None]], 'competition_record': [['competition_id', 'farm_id', 'rank']]}",2,3.997296,4.0,1.0,0.0,[1],[269],433.0,[100]
277,spider-farm-0003.txt,True,"{'city': [['city_id', 'official_name', 'status', 'area_km_2', 'population', 'census_ranking'], [473, 'aliens480', 'aliens480', 480, 480, 'aliens480']], 'farm': [['farm_id', 'year', 'total_horses', 'working_horses', 'total_cattle', 'oxen', 'bulls', 'cows', 'pigs', 'sheep_and_goats'], [475, 480, 480, 480, 480, 480, 480, 480, 480, 480]], 'farm_competition': [['competition_id', 'host_city_id', 'year', 'theme', 'hosts'], [474, 473, 479, 'aliens481', None]], 'competition_record': [['competition_id', 'farm_id', 'rank']]}",2,6.191788,4.0,1.0,0.0,[1],[287],474.0,[100]
278,spider-farm-0003.txt,True,"{'city': [['city_id', 'official_name', 'status', 'area_km_2', 'population', 'census_ranking'], [479, 'aliens', 'aliens', -4404813339384063323, -4404813339384063323, 'aliens']], 'farm': [['farm_id', 'year', 'total_horses', 'working_horses', 'total_cattle', 'oxen', 'bulls', 'cows', 'pigs', 'sheep_and_goats'], [477, -4404813339384063323, -4404813339384063323, -4404813339384063323, -4404813339384063323, -4404813339384063323, -4404813339384063323, -4404813339384063323, -4404813339384063323, -4404813339384063323]], 'farm_competition': [['competition_id', 'host_city_id', 'year', 'theme', 'hosts'], [475, None, -4404813339384063323, 'aliens', None], [476, 479, 484, 'aliens483', 'aliens']], 'competition_record': [['competition_id', 'farm_id', 'rank']]}",2,4.821107,4.0,1.0,0.0,[1],[292],463.0,[100]
279,spider-farm-0003.txt,True,"{'city': [['city_id', 'official_name', 'status', 'area_km_2', 'population', 'census_ranking']], 'farm': [['farm_id', 'year', 'total_horses', 'working_horses', 'total_cattle', 'oxen', 'bulls', 'cows', 'pigs', 'sheep_and_goats']], 'farm_competition': [['competition_id', 'host_city_id', 'year', 'theme', 'hosts'], [440, None, None, 'aliens446', 'aliens']], 'competition_record': [['competition_id', 'farm_id', 'rank']]}",2,21.704441,4.0,1.0,0.0,[1],[280],442.0,[100]
280,spider-farm-0003.txt,False,,3,60.012083,,,,,,,
281,spider-farm-0003.txt,False,,3,60.176272,,,,,,,
282,spider-farm-0003.txt,True,"{'city': [['city_id', 'official_name', 'status', 'area_km_2', 'population', 'census_ranking']], 'farm': [['farm_id', 'year', 'total_horses', 'working_horses', 'total_cattle', 'oxen', 'bulls', 'cows', 'pigs', 'sheep_and_goats'], [524, 537, 537, 537, 537, 537, 537, 537, 537, 537], [525, 537, 537, 537, 537, 537, 537, 537, 537, 537]], 'farm_competition': [['competition_id', 'host_city_id', 'year', 'theme', 'hosts'], [530, None, None, 'aliens537', 'aliens537'], [529, None, 535, 'aliens', 'aliens536']], 'competition_record': [['competition_id', 'farm_id', 'rank']]}",2,4.309269,4.0,1.0,0.0,[1],[306],508.0,[100]
283,spider-farm-0003.txt,True,"{'city': [['city_id', 'official_name', 'status', 'area_km_2', 'population', 'census_ranking'], [495, 'aliens501', 'aliens501', 501, 501, 'aliens501'], [492, 'aliens501', 'aliens501', 501, 501, 'aliens501']], 'farm': [['farm_id', 'year', 'total_horses', 'working_horses', 'total_cattle', 'oxen', 'bulls', 'cows', 'pigs', 'sheep_and_goats'], [489, 501, 501, 501, 501, 501, 501, 501, 501, 501], [488, 501, 501, 501, 501, 501, 501, 501, 501, 501]], 'farm_competition': [['competition_id', 'host_city_id', 'year', 'theme', 'hosts'], [494, None, None, 'aliens', 'aliens498'], [493, 495, 500, 'aliens501', 'aliens501']], 'competition_record': [['competition_id', 'farm_id', 'rank'], [494, 488, 501]]}",2,6.000889,4.0,1.0,0.0,[1],[298],487.0,[100]
284,spider-shop_membership-0009.txt,False,,3,60.008287,,,,,,,
285,spider-manufactory_1-0018.txt,False,,3,60.007045,,,,,,,
286,spider-manufactory_1-0018.txt,False,,3,59.98444,,,,,,,
287,spider-manufactory_1-0018.txt,False,,3,60.010982,,,,,,,
288,spider_bak-climbing-0011.txt,False,,3,60.32711,,,,,,,
289,spider_bak-climbing-0011.txt,False,,3,61.055984,,,,,,,
290,spider_bak-climbing-0011.txt,False,,3,60.006358,,,,,,,
291,db2csv-orchestra-0025_dev.txt,False,,3,60.16089,,,,,,,
292,db2csv-orchestra-0025_dev.txt,False,,2,60.007236,,,,,,,
293,spider-soccer_2-0026.txt,False,,3,60.116484,,,,,,,
294,spider-browser_web-0002.txt,False,,3,60.008584,,,,,,,
295,spider-flight_company-0002.txt,False,,3,60.248249,,,,,,,
296,spider_bak-college_1-0077.txt,False,,2,60.009839,,,,,,,
297,spider_bak-college_1-0077.txt,False,,3,60.007157,,,,,,,
298,spider_bak-college_1-0077.txt,False,,2,60.007671,,,,,,,
299,spider_bak-college_1-0077.txt,False,,3,60.00804,,,,,,,
300,spider_bak-college_1-0077.txt,False,,3,60.007553,,,,,,,
301,spider_bak-college_1-0077.txt,True,"{'class': [['class_code', 'prof_num', 'crs_code', 'class_section', 'class_time', 'class_room'], ['a612', 597, 'a596', 'a612', 'a612', 'a612']], 'course': [['crs_code', 'dept_code', 'crs_description', 'crs_credit'], ['a596', 'a595', 'a612', 612]], 'department': [['dept_code', 'emp_num', 'dept_name', 'school_code', 'dept_address', 'dept_extension'], ['a595', 597, 'a612', 'a612', 'a612', 'a612']], 'employee': [['emp_num', 'emp_lname', 'emp_fname', 'emp_initial', 'emp_jobcode', 'emp_hiredate', 'emp_dob'], [597, 'a612', 'a612', 'a612', 'a612', 612, 612]], 'enroll': [['stu_num', 'class_code', 'enroll_grade'], [612, None, 'a']], 'professor': [['dept_code', 'emp_num', 'prof_office', 'prof_extension', 'prof_high_degree'], ['a595', 597, 'a612', 'a612', 'a612']], 'student': [['stu_num', 'dept_code', 'stu_lname', 'stu_fname', 'stu_init', 'stu_dob', 'stu_hrs', 'stu_class', 'stu_gpa', 'stu_transfer', 'stu_phone', 'prof_num'], [612, None, 'a611', None, None, None, None, None, None, None, None, 610]]}",1,1.978011,4.0,1.0,0.0,[1],[270],436.0,[100]
302,spider_bak-college_1-0077.txt,False,,2,60.007515,,,,,,,
303,spider_bak-college_1-0077.txt,False,,3,60.005212,,,,,,,
304,spider_bak-college_1-0077.txt,False,,3,60.006771,,,,,,,
305,spider_bak-college_1-0077.txt,True,"{'class': [['class_code', 'prof_num', 'crs_code', 'class_section', 'class_time', 'class_room']], 'course': [['crs_code', 'dept_code', 'crs_description', 'crs_credit'], ['a750', 'a752', None, None], ['a751', 'a753', None, None]], 'department': [['dept_code', 'emp_num', 'dept_name', 'school_code', 'dept_address', 'dept_extension'], ['a752', 745, None, None, None, None], ['a753', 745, None, None, None, None]], 'employee': [['emp_num', 'emp_lname', 'emp_fname', 'emp_initial', 'emp_jobcode', 'emp_hiredate', 'emp_dob'], [745, None, None, None, None, None, None]], 'enroll': [['stu_num', 'class_code', 'enroll_grade'], [None, None, 'a'], [771, None, 'a']], 'professor': [['dept_code', 'emp_num', 'prof_office', 'prof_extension', 'prof_high_degree']], 'student': [['stu_num', 'dept_code', 'stu_lname', 'stu_fname', 'stu_init', 'stu_dob', 'stu_hrs', 'stu_class', 'stu_gpa', 'stu_transfer', 'stu_phone', 'prof_num'], [771, None, 'a770', None, None, None, None, None, None, None, 'a768', None]]}",2,4.12042,4.0,1.0,0.0,[1],[301],488.0,[100]
306,spider_bak-college_1-0077.txt,False,,3,60.008184,,,,,,,
307,spider_bak-college_1-0077.txt,False,,2,60.008304,,,,,,,
308,spider-soccer_2-0032.txt,False,,2,60.009797,,,,,,,
309,spider-soccer_2-0032.txt,False,,3,60.006792,,,,,,,
310,spider-soccer_2-0032.txt,False,,3,61.191217,,,,,,,
311,spider-soccer_2-0032.txt,False,,2,61.842436,,,,,,,
312,spider-soccer_2-0032.txt,False,,2,63.611743,,,,,,,
313,spider-soccer_2-0032.txt,False,,3,61.315604,,,,,,,
314,spider-soccer_2-0032.txt,False,,3,62.214618,,,,,,,
315,spider-soccer_2-0032.txt,True,"{'college': [['cname', 'state', 'enr'], ['yes597', 'yes603', 603]], 'player': [['pid', 'pname', 'ycard', 'hs'], [603, 'striker600', 'yes601', 602]], 'tryout': [['pid', 'cname', 'ppos', 'decision'], [603, 'yes597', 'striker', None]]}",1,1.7784,4.0,1.0,0.0,[1],[270],442.0,[100]
316,spider-soccer_2-0032.txt,False,,2,63.268594,,,,,,,
317,spider-soccer_2-0032.txt,False,,3,61.892848,,,,,,,
318,spider-soccer_2-0032.txt,False,,3,60.95035,,,,,,,
319,spider-soccer_2-0032.txt,True,"{'college': [['cname', 'state', 'enr'], ['yes747', 'striker760', 760], ['striker746', 'striker760', 760]], 'player': [['pid', 'pname', 'ycard', 'hs'], [745, None, None, None], [760, None, 'yes757', 758]], 'tryout': [['pid', 'cname', 'ppos', 'decision'], [760, 'yes747', 'striker', 'yes761'], [760, 'striker746', 'striker752', 'yes759']]}",2,4.214643,4.0,1.0,0.0,[1],[303],492.0,[100]
320,spider-soccer_2-0032.txt,False,,2,61.769104,,,,,,,
321,spider_bak-college_3-0030.txt,False,,3,61.197026,,,,,,,
322,db2csv-battle_death-0008_dev.txt,False,,3,61.727154,,,,,,,
323,db2csv-battle_death-0008_dev.txt,False,,3,61.755003,,,,,,,
324,db2csv-battle_death-0008_dev.txt,False,,3,61.786192,,,,,,,
325,spider_bak-loan_1-0013.txt,True,"{'bank': [['branch_id', 'bname', 'no_of_customers', 'city', 'state']], 'customer': [['cust_id', 'branch_id', 'cust_name', 'acc_type', 'acc_bal', 'no_of_loans', 'credit_score', 'state']], 'loan': [['loan_id', 'cust_id', 'branch_id', 'loan_type', 'amount']]}",2,2.652297,4.0,1.0,0.0,[1],[250],396.0,[100]
326,spider_bak-gymnast-0006.txt,False,,3,61.905341,,,,,,,
327,spider-college_1-0055.txt,False,,3,60.785001,,,,,,,
328,spider_bak-customers_and_addresses-0026.txt,False,,3,60.018851,,,,,,,
329,spider_bak-soccer_2-0031.txt,False,,3,60.00836,,,,,,,
330,spider-gas_company-0019.txt,False,,2,61.813046,,,,,,,
331,spider-gas_company-0019.txt,False,,3,60.777613,,,,,,,
332,spider-gas_company-0019.txt,True,"{'company': [['company_id', 'rank', 'company', 'headquarters', 'main_industry', 'sales_billion', 'profits_billion', 'assets_billion', 'market_value'], [1004, None, None, None, None, None, None, 995, 100]], 'gas_station': [['station_id', 'open_year', 'location', 'manager_name', 'vice_manager_name', 'representative_name'], [984, 1006, '999', '1006', '1006', '1006'], [1006, 1000, '1005', None, None, None]], 'station_company': [['station_id', 'company_id', 'rank_of_the_year'], [1006, 1004, 996]]}",2,9.247024,4.0,1.0,0.0,[2],[303],497.0,[101]
333,spider-gas_company-0019.txt,True,"{'company': [['company_id', 'rank', 'company', 'headquarters', 'main_industry', 'sales_billion', 'profits_billion', 'assets_billion', 'market_value'], [1022, None, None, '1033', None, None, None, 1037, 551], [1025, 1038, None, '1040', None, None, None, 1044, -908]], 'gas_station': [['station_id', 'open_year', 'location', 'manager_name', 'vice_manager_name', 'representative_name'], [1023, None, None, None, None, None], [1024, None, None, None, '1056', None]], 'station_company': [['station_id', 'company_id', 'rank_of_the_year'], [1024, 1025, 1030], [1023, 1025, 1045]]}",2,16.755189,4.0,1.0,0.0,[2],[308],517.0,[101]
334,spider-gas_company-0019.txt,False,,3,60.021403,,,,,,,
335,spider-gas_company-0019.txt,False,,3,60.020411,,,,,,,
336,spider-gas_company-0019.txt,False,,3,60.008086,,,,,,,
337,spider-gas_company-0019.txt,False,,3,60.422543,,,,,,,
338,spider-gas_company-0019.txt,False,,3,60.023526,,,,,,,
339,spider-gas_company-0019.txt,True,"{'company': [['company_id', 'rank', 'company', 'headquarters', 'main_industry', 'sales_billion', 'profits_billion', 'assets_billion', 'market_value'], [1017, 1018, '1018', '1018', '1018', 1018, 1018, 1018, None], [1020, None, '1027', None, '1029', None, None, None, None]], 'gas_station': [['station_id', 'open_year', 'location', 'manager_name', 'vice_manager_name', 'representative_name'], [1019, 1018, None, '1018', '1018', '1018'], [1018, 1036, None, '1038', '1039', None]], 'station_company': [['station_id', 'company_id', 'rank_of_the_year'], [1018, 1020, None]]}",2,10.164714,4.0,1.0,0.0,[3],[319],530.0,[102]
340,spider_bak-book_2-0010.txt,False,,3,60.013689,,,,,,,
341,spider_bak-book_2-0010.txt,False,,3,60.010189,,,,,,,
342,spider_bak-book_2-0010.txt,False,,3,60.818838,,,,,,,
343,spider_bak-debate-0004.txt,False,,3,60.466076,,,,,,,
344,spider_bak-soccer_2-0019.txt,False,,3,60.007877,,,,,,,
345,spider_bak-soccer_2-0019.txt,False,,3,60.55163,,,,,,,
346,spider_bak-soccer_2-0019.txt,False,,3,60.009941,,,,,,,
347,spider_bak-county_public_safety-0005.txt,False,,3,60.009709,,,,,,,
348,spider-perpetrator-0018.txt,False,,3,60.017417,,,,,,,
349,spider_bak-mountain_photos-0011.txt,True,"{'mountain': [['id', 'name', 'height', 'prominence', 'range', 'country'], [383, '1', 1, 1, '1', '1'], [384, '1', 1, 1, '1', '1']], 'camera_lens': [['id', 'brand', 'name', 'focal_length_mm', 'max_aperture'], [386, None, '1', 1, 1], [385, '392', '1', 1, 1]], 'photos': [['id', 'mountain_id', 'camera_lens_id', 'color', 'name'], [388, 384, None, '1', '1'], [387, 383, 386, '1', '1']]}",2,8.555293,4.0,1.0,0.0,[2],[247],402.0,[101]
350,spider_bak-mountain_photos-0005.txt,True,"{'mountain': [['id', 'name', 'height', 'prominence', 'range', 'country'], [408, 'morocco411', 411, 967, 'morocco411', 'morocco411'], [407, 'morocco411', 411, None, 'morocco411', 'morocco411']], 'camera_lens': [['id', 'brand', 'name', 'focal_length_mm', 'max_aperture']], 'photos': [['id', 'mountain_id', 'camera_lens_id', 'color', 'name']]}",2,18.572134,4.0,1.0,0.0,[2],[229],366.0,[101]
351,spider_bak-mountain_photos-0005.txt,True,"{'mountain': [['id', 'name', 'height', 'prominence', 'range', 'country'], [419, 'morocco426', 427, None, 'morocco428', 'morocco'], [418, 'morocco2205', 2205, None, 'morocco2205', None]], 'camera_lens': [['id', 'brand', 'name', 'focal_length_mm', 'max_aperture'], [421, 'morocco2205', 'morocco2205', 2205, 2205], [420, 'morocco2205', 'morocco2205', 2205, 2205]], 'photos': [['id', 'mountain_id', 'camera_lens_id', 'color', 'name'], [423, 419, 421, 'morocco2205', 'morocco2205'], [422, 418, 420, 'morocco2205', 'morocco2205']]}",2,27.845585,4.0,1.0,0.0,[2],[232],366.0,[101]
352,spider_bak-mountain_photos-0005.txt,True,"{'mountain': [['id', 'name', 'height', 'prominence', 'range', 'country'], [394, None, None, None, None, 'morocco639'], [393, None, None, None, None, 'morocco641']], 'camera_lens': [['id', 'brand', 'name', 'focal_length_mm', 'max_aperture'], [391, None, None, None, None]], 'photos': [['id', 'mountain_id', 'camera_lens_id', 'color', 'name']]}",2,34.638201,4.0,1.0,0.0,[2],[260],386.0,[101]
353,spider_bak-mountain_photos-0005.txt,False,,3,60.008822,,,,,,,
354,spider_bak-mountain_photos-0005.txt,True,"{'mountain': [['id', 'name', 'height', 'prominence', 'range', 'country'], [406, None, None, None, None, None], [407, None, None, 4896, None, None]], 'camera_lens': [['id', 'brand', 'name', 'focal_length_mm', 'max_aperture'], [405, None, None, None, None]], 'photos': [['id', 'mountain_id', 'camera_lens_id', 'color', 'name']]}",2,20.482766,4.0,1.0,0.0,[2],[243],386.0,[101]
355,spider_bak-game_1-0033.txt,True,"{'student': [['stuid', 'lname', 'fname', 'age', 'sex', 'major', 'advisor', 'city_code']], 'video_games': [['gameid', 'gname', 'gtype']], 'plays_games': [['stuid', 'gameid', 'hours_played']], 'sportsinfo': [['stuid', 'sportname', 'hoursperweek', 'gamesplayed', 'onscholarship']]}",2,5.80268,4.0,1.0,0.0,[2],[258],423.0,[101]
356,spider-cre_Docs_and_Epenses-0005.txt,False,,3,60.00856,,,,,,,
357,spider-scientist_1-0004.txt,True,"{'scientists': [['ssn', 'name'], [365, '2'], [364, '2']], 'projects': [['code', 'name', 'hours'], ['367', '371', 2], ['366', '371', 2]], 'assignedto': [['scientist', 'project'], [365, '366']]}",2,4.334848,4.0,1.0,0.0,[2],[206],309.0,[101]
358,spider-scientist_1-0004.txt,True,"{'scientists': [['ssn', 'name']], 'projects': [['code', 'name', 'hours']], 'assignedto': [['scientist', 'project']]}",2,5.469729,4.0,1.0,0.0,[2],[254],395.0,[101]
359,spider-scientist_1-0004.txt,True,"{'scientists': [['ssn', 'name']], 'projects': [['code', 'name', 'hours']], 'assignedto': [['scientist', 'project']]}",2,4.730748,4.0,1.0,0.0,[2],[257],400.0,[101]
360,spider-theme_gallery-0002.txt,False,,3,60.018602,,,,,,,
361,spider-small_bank_1-0016.txt,False,,3,78.480056,,,,,,,
362,spider-small_bank_1-0016.txt,False,,3,61.567757,,,,,,,
363,spider-small_bank_1-0016.txt,False,,3,62.848709,,,,,,,
364,spider-small_bank_1-0016.txt,False,,3,61.707437,,,,,,,
365,spider-small_bank_1-0016.txt,False,,3,67.422937,,,,,,,
366,spider-small_bank_1-0016.txt,False,,3,60.791808,,,,,,,
367,spider_bak-riding_club-0002.txt,False,,3,60.016927,,,,,,,
368,spider_bak-flight_4-0006.txt,False,,3,60.594247,,,,,,,
369,spider-news_report-0002.txt,False,,3,60.012021,,,,,,,
370,scythe-top_rated_posts-009.txt,False,,3,62.521455,,,,,,,
371,spider_bak-debate-0005.txt,False,,3,60.955348,,,,,,,
372,spider-allergy_1-0013.txt,True,"{'allergy_type': [['allergy', 'allergytype'], ['380', '0']], 'has_allergy': [['allergy', 'stuid']], 'student': [['stuid', 'lname', 'fname', 'age', 'sex', 'major', 'advisor', 'city_code']]}",2,4.742346,4.0,1.0,0.0,[2],[256],396.0,[101]
373,spider-gas_company-0018.txt,False,,3,65.793138,,,,,,,
374,spider_bak-book_2-0011.txt,False,,3,60.328631,,,,,,,
375,spider_bak-book_2-0011.txt,False,,2,60.956015,,,,,,,
376,spider-voter_2-0016.txt,False,,3,61.624768,,,,,,,
377,db2csv-real_estate_properties-0003_dev.txt,False,,3,60.868229,,,,,,,
378,spider-tracking_grants_for_research-0037.txt,False,,3,60.985722,,,,,,,
379,spider-tracking_grants_for_research-0037.txt,False,,3,60.019714,,,,,,,
380,spider-tracking_grants_for_research-0037.txt,False,,3,60.968427,,,,,,,
381,spider-tracking_grants_for_research-0037.txt,False,,3,62.129148,,,,,,,
382,spider-tracking_grants_for_research-0037.txt,True,"{'document_types': [['document_type_code', 'document_description'], ['504', None]], 'documents': [['document_id', 'grant_id', 'document_type_code', 'sent_date', 'response_received_date', 'other_details']], 'grants': [['grant_id', 'organisation_id', 'grant_amount', 'grant_start_date', 'grant_end_date', 'other_details'], [500, 488, None, None, None, None], [499, 489, None, None, None, None]], 'organisation_types': [['organisation_type', 'organisation_type_description'], ['491', None], ['490', None]], 'organisations': [['organisation_id', 'organisation_type', 'organisation_details'], [488, '490', None], [489, '491', None]], 'project_outcomes': [['outcome_code', 'project_id', 'outcome_details']], 'project_staff': [['staff_id', 'role_code', 'project_id', 'date_from', 'date_to', 'other_details'], [502, None, 501, None, -881, None]], 'projects': [['project_id', 'organisation_id', 'project_details'], [487, None, None], [501, 489, None]], 'research_outcomes': [['outcome_code', 'outcome_description'], ['484', None]], 'research_staff': [['staff_id', 'employer_organisation_id', 'staff_details']], 'staff_roles': [['role_code', 'role_description']], 'tasks': [['task_id', 'project_id', 'task_details', 'eg agree objectives']]}",2,4.047734,4.0,1.0,0.0,[1],[296],480.0,[100]
383,spider-tracking_grants_for_research-0037.txt,True,"{'document_types': [['document_type_code', 'document_description'], ['484', '507']], 'documents': [['document_id', 'grant_id', 'document_type_code', 'sent_date', 'response_received_date', 'other_details']], 'grants': [['grant_id', 'organisation_id', 'grant_amount', 'grant_start_date', 'grant_end_date', 'other_details'], [493, 488, 507, 507, 507, '507']], 'organisation_types': [['organisation_type', 'organisation_type_description'], ['487', '507']], 'organisations': [['organisation_id', 'organisation_type', 'organisation_details'], [488, '487', '507']], 'project_outcomes': [['outcome_code', 'project_id', 'outcome_details']], 'project_staff': [['staff_id', 'role_code', 'project_id', 'date_from', 'date_to', 'other_details'], [500, '507', 501, None, 191, '506']], 'projects': [['project_id', 'organisation_id', 'project_details'], [501, 488, '507']], 'research_outcomes': [['outcome_code', 'outcome_description'], ['491', '507'], ['492', '507']], 'research_staff': [['staff_id', 'employer_organisation_id', 'staff_details']], 'staff_roles': [['role_code', 'role_description'], ['507', '507']], 'tasks': [['task_id', 'project_id', 'task_details', 'eg agree objectives']]}",2,4.337299,4.0,1.0,0.0,[1],[295],482.0,[100]
384,spider-tracking_grants_for_research-0037.txt,True,"{'document_types': [['document_type_code', 'document_description'], ['504', None]], 'documents': [['document_id', 'grant_id', 'document_type_code', 'sent_date', 'response_received_date', 'other_details']], 'grants': [['grant_id', 'organisation_id', 'grant_amount', 'grant_start_date', 'grant_end_date', 'other_details'], [494, 486, None, None, None, None]], 'organisation_types': [['organisation_type', 'organisation_type_description'], ['498', None]], 'organisations': [['organisation_id', 'organisation_type', 'organisation_details'], [486, '498', None], [487, None, None]], 'project_outcomes': [['outcome_code', 'project_id', 'outcome_details']], 'project_staff': [['staff_id', 'role_code', 'project_id', 'date_from', 'date_to', 'other_details'], [485, None, None, None, 191, '508'], [484, None, None, -864, 371160, None]], 'projects': [['project_id', 'organisation_id', 'project_details'], [495, 486, None], [496, 487, None]], 'research_outcomes': [['outcome_code', 'outcome_description'], ['489', None]], 'research_staff': [['staff_id', 'employer_organisation_id', 'staff_details']], 'staff_roles': [['role_code', 'role_description']], 'tasks': [['task_id', 'project_id', 'task_details', 'eg agree objectives']]}",2,5.658711,4.0,1.0,0.0,[1],[296],483.0,[100]
385,spider-tracking_grants_for_research-0037.txt,True,"{'document_types': [['document_type_code', 'document_description'], ['488', '509'], ['487', '509']], 'documents': [['document_id', 'grant_id', 'document_type_code', 'sent_date', 'response_received_date', 'other_details'], [503, 496, '487', 509, 509, '509'], [502, 496, '488', 509, 509, '509']], 'grants': [['grant_id', 'organisation_id', 'grant_amount', 'grant_start_date', 'grant_end_date', 'other_details'], [496, 490, 509, 509, 509, '509']], 'organisation_types': [['organisation_type', 'organisation_type_description'], ['494', '509'], ['495', '509']], 'organisations': [['organisation_id', 'organisation_type', 'organisation_details'], [489, '495', '509'], [490, '494', '509']], 'project_outcomes': [['outcome_code', 'project_id', 'outcome_details'], ['485', 493, '509'], ['486', 493, '509']], 'project_staff': [['staff_id', 'role_code', 'project_id', 'date_from', 'date_to', 'other_details'], [484, '509', None, 366447, 371161, None], [483, '509', 492, 366447, 371160, None]], 'projects': [['project_id', 'organisation_id', 'project_details'], [492, 489, '509'], [493, 490, '509']], 'research_outcomes': [['outcome_code', 'outcome_description'], ['485', '509'], ['486', '509']], 'research_staff': [['staff_id', 'employer_organisation_id', 'staff_details'], [497, 490, '509']], 'staff_roles': [['role_code', 'role_description'], ['509', '509'], ['491', '509']], 'tasks': [['task_id', 'project_id', 'task_details', 'eg agree objectives'], [501, None, '509', '509'], [500, 493, '509', '509']]}",2,5.748894,4.0,1.0,0.0,[1],[297],482.0,[100]
386,spider-tracking_grants_for_research-0037.txt,True,"{'document_types': [['document_type_code', 'document_description'], ['498', None], ['497', None]], 'documents': [['document_id', 'grant_id', 'document_type_code', 'sent_date', 'response_received_date', 'other_details']], 'grants': [['grant_id', 'organisation_id', 'grant_amount', 'grant_start_date', 'grant_end_date', 'other_details']], 'organisation_types': [['organisation_type', 'organisation_type_description'], ['493', None]], 'organisations': [['organisation_id', 'organisation_type', 'organisation_details'], [483, '493', None], [484, '493', None]], 'project_outcomes': [['outcome_code', 'project_id', 'outcome_details']], 'project_staff': [['staff_id', 'role_code', 'project_id', 'date_from', 'date_to', 'other_details'], [503, None, 504, 366447, None, '507'], [502, None, None, -881, -151, None]], 'projects': [['project_id', 'organisation_id', 'project_details'], [504, 483, None], [485, 484, None]], 'research_outcomes': [['outcome_code', 'outcome_description']], 'research_staff': [['staff_id', 'employer_organisation_id', 'staff_details']], 'staff_roles': [['role_code', 'role_description']], 'tasks': [['task_id', 'project_id', 'task_details', 'eg agree objectives']]}",2,4.075182,4.0,1.0,0.0,[1],[298],483.0,[100]
387,spider-tracking_grants_for_research-0037.txt,False,,3,60.009366,,,,,,,
388,spider_bak-college_3-0031.txt,False,,3,61.297935,,,,,,,
389,spider-hr_1-0042.txt,False,,3,61.40408,,,,,,,
390,spider_bak-farm-0019.txt,False,,3,60.768288,,,,,,,
391,spider-insurance_and_eClaims-0019.txt,True,"{'customers': [['customer_id', 'customer_details'], [391, '0'], [390, '0']], 'staff': [['staff_id', 'staff_details'], [393, '0']], 'policies': [['policy_id', 'customer_id', 'policy_type_code', 'start_date', 'end_date'], [394, 390, '0', 0, 0]], 'claim_headers': [['claim_header_id', 'policy_id', 'claim_status_code', 'claim_type_code', 'date_of_claim', 'date_of_settlement', 'amount_claimed', 'amount_piad'], [397, 394, '0', '0', 0, 0, 0, 0], [396, None, '0', '0', 0, 0, 0, 0]], 'claims_documents': [['claim_id', 'document_type_code', 'created_by_staff_id', 'created_date']], 'claims_processing_stages': [['claim_stage_id', 'next_claim_stage_id', 'claim_status_name', 'claim_status_description']], 'claims_processing': [['claim_processing_id', 'staff_id', 'claim_id', 'claim_outcome_code', 'claim_stage_id']]}",2,3.580168,4.0,1.0,0.0,[2],[257],415.0,[101]
392,spider-soccer_2-0033.txt,False,,3,63.587983,,,,,,,
393,spider-soccer_2-0027.txt,False,,3,61.423719,,,,,,,
394,spider-soccer_2-0027.txt,False,,3,60.955711,,,,,,,
395,spider_bak-inn_1-0026.txt,False,,3,60.00327,,,,,,,
396,spider-products_for_hire-0001.txt,False,,3,62.484204,,,,,,,
397,spider-customer_complaints-0019.txt,True,"{'staff': [['staff_id', 'gender', 'first_name', 'last_name', 'email_address', 'phone_number']], 'customers': [['customer_id', 'customer_type_code', 'address_line_1', 'address_line_2', 'town_city', 'state', 'email_address', 'phone_number']], 'products': [['product_id', 'parent_product_id', 'product_category_code', 'date_product_first_available', 'date_product_discontinued', 'product_name', 'product_description', 'product_price']], 'complaints': [['customer_id', 'product_id', 'staff_id', 'complaint_id', 'complaint_outcome_code', 'complaint_status_code', 'complaint_type_code', 'date_complaint_raised', 'date_complaint_closed']]}",2,6.822748,4.0,1.0,0.0,[2],[257],412.0,[101]
398,spider_bak-climbing-0010.txt,False,,3,63.597726,,,,,,,
399,spider_bak-climbing-0010.txt,False,,3,64.993935,,,,,,,
400,spider_bak-climbing-0010.txt,False,,3,62.400889,,,,,,,
401,spider-flight_4-0005.txt,True,"{'routes': [['rid', 'alid', 'src_apid', 'dst_apid', 'dst_ap', 'src_ap', 'airline', 'codeshare']], 'airports': [['apid', 'name', 'city', 'country', 'x', 'y', 'elevation', 'iata', 'icao']], 'airlines': [['alid', 'name', 'iata', 'icao', 'callsign', 'country', 'active'], [397, None, None, None, None, None, None], [396, None, None, None, None, None, None]]}",2,6.848044,4.0,1.0,0.0,[2],[230],363.0,[101]
