ID,Benchmark,?Solved,Time
993,db2csv-employee_hire_evaluation-0037_dev.txt,False,4.444178
994,spider-music_4-0029.txt,False,4.848809
995,spider-music_4-0029.txt,False,4.132747
996,spider-music_4-0029.txt,False,4.8379
997,spider-music_4-0029.txt,False,3.671905
998,spider-music_4-0029.txt,False,3.246023
999,spider-music_4-0029.txt,False,3.11395
1000,spider-school_player-0010.txt,False,5.319703
1001,spider-school_player-0010.txt,False,4.150374
1002,spider-school_player-0010.txt,False,4.042667
1003,spider-film_rank-0013.txt,False,5.195155
1004,spider-film_rank-0013.txt,False,4.084508
1005,spider-film_rank-0013.txt,False,3.835749
1006,db2csv-poker_player-0040_dev.txt,True,3.219689
1007,spider-music_4-0015.txt,False,3.634504
1008,spider-music_4-0015.txt,False,3.193973
1009,spider-music_4-0015.txt,False,3.332371
1010,spider-music_4-0015.txt,False,3.979324
1011,spider-music_4-0015.txt,False,4.079516
1012,spider-music_4-0015.txt,False,3.492147
1013,spider-twitter_1-0007.txt,True,3.226277
1014,spider-swimming-0015.txt,True,4.251025
1015,db2csv-pets_1-0039_dev.txt,False,3.293969
1016,db2csv-pets_1-0039_dev.txt,False,3.510184
1017,db2csv-pets_1-0039_dev.txt,False,3.351544
1018,db2csv-pets_1-0039_dev.txt,False,3.070797
1019,db2csv-pets_1-0039_dev.txt,False,4.172699
1020,spider_bak-workshop_paper-0012.txt,False,3.782689
1021,spider_bak-workshop_paper-0012.txt,False,4.241692
1022,spider_bak-workshop_paper-0012.txt,False,2.968765
1023,spider_bak-workshop_paper-0012.txt,False,3.706548
1024,spider_bak-workshop_paper-0012.txt,False,5.123946
1025,spider_bak-workshop_paper-0012.txt,False,4.548485
1026,spider_bak-twitter_1-0019.txt,False,3.765409
1027,spider-e_learning-0007.txt,True,5.053237
1028,spider-game_1-0039.txt,False,3.432405
1029,spider-ship_1-0004.txt,False,2.624907
1030,db2csv-concert_singer-0010_dev.txt,False,3.56326
1031,spider-activity_1-0043.txt,False,4.497076
1032,spider-swimming-0014.txt,False,3.431372
1033,spider-film_rank-0012.txt,True,4.552915
1034,spider-film_rank-0012.txt,True,4.356298
1035,spider-film_rank-0012.txt,True,3.738309
1036,spider-film_rank-0012.txt,False,3.956916
1037,spider-film_rank-0012.txt,True,3.187488
1038,spider-film_rank-0012.txt,False,4.092315
1039,spider-film_rank-0012.txt,False,4.277367
1040,spider-film_rank-0012.txt,False,4.840828
1041,spider-film_rank-0012.txt,False,3.94634
1042,spider-film_rank-0012.txt,False,2.880138
1043,spider_bak-device-0007.txt,True,2.667129
1044,spider_bak-school_player-0018.txt,False,3.487416
1045,spider_bak-train_station-0008.txt,False,2.549545
1046,spider_bak-train_station-0008.txt,False,2.878288
1047,spider_bak-train_station-0008.txt,False,3.059296
1048,spider_bak-train_station-0008.txt,False,3.916777
1049,spider_bak-train_station-0008.txt,False,2.534017
1050,spider_bak-train_station-0008.txt,False,2.930372
1051,spider_bak-train_station-0008.txt,False,3.829532
1052,spider_bak-train_station-0008.txt,False,2.893241
1053,spider_bak-train_station-0008.txt,False,3.589141
1054,spider_bak-train_station-0008.txt,False,3.333731
1055,spider_bak-train_station-0008.txt,False,2.924875
1056,spider_bak-train_station-0008.txt,False,3.484898
1057,spider_bak-train_station-0008.txt,False,3.705208
1058,spider_bak-train_station-0008.txt,False,3.244789
1059,spider_bak-train_station-0008.txt,False,3.073062
1060,spider-school_bus-0007.txt,False,2.947556
1061,spider-program_share-0019.txt,False,3.567604
1062,spider_bak-insurance_policies-0003.txt,False,4.597688
1063,spider_bak-game_injury-0002.txt,False,4.447592
1064,spider_bak-dorm_1-0012.txt,True,4.106566
1065,spider-network_2-0004.txt,False,2.773838
1066,spider-network_2-0004.txt,True,2.596248
1067,spider-network_2-0004.txt,True,2.676597
1068,spider-network_2-0004.txt,True,2.509491
1069,spider-network_2-0004.txt,True,2.442228
1070,spider-network_2-0004.txt,False,2.451862
1071,spider-wrestler-0014.txt,False,2.543523
1072,spider-party_people-0007.txt,False,3.461738
1073,spider-loan_1-0019.txt,False,3.24928
1074,spider-loan_1-0019.txt,False,3.480116
1075,spider-loan_1-0019.txt,False,3.35165
1076,spider_bak-products_for_hire-0001.txt,False,5.600911
1077,spider_bak-products_for_hire-0001.txt,False,6.723153
1078,spider_bak-products_for_hire-0001.txt,False,6.587533
1079,db2csv-wta_1-0013_dev.txt,True,3.72254
1080,spider-tracking_orders-0015.txt,False,6.253621
1081,spider-tracking_orders-0015.txt,False,5.445558
1082,spider-tracking_orders-0015.txt,False,4.686496
1083,db2csv-dog_kennels-0041_dev.txt,False,5.025847
1084,spider_bak-storm_record-0009.txt,False,3.208448
1085,spider_bak-college_1-0013.txt,False,5.000952
1086,spider_bak-movie_1-0023.txt,False,2.935497
1087,spider_bak-movie_1-0023.txt,False,2.98531
1088,spider_bak-movie_1-0023.txt,False,2.81076
1089,db2csv-dog_kennels-0051_dev.txt,True,5.552908
1090,spider-gymnast-0019.txt,True,2.543246
1091,spider-election_representative-0020.txt,True,2.58129
1092,spider_bak-company_employee-0002.txt,False,3.244833
1093,spider-election_representative-0008.txt,False,2.814573
1094,spider-election_representative-0008.txt,False,2.913654
1095,spider-election_representative-0008.txt,False,3.058194
1096,spider-inn_1-0002.txt,False,2.892944
1097,spider-company_1-0001.txt,False,5.298342
1098,spider-local_govt_and_lot-0002.txt,False,8.221022
1099,spider-local_govt_and_lot-0002.txt,False,8.877178
1100,spider-local_govt_and_lot-0002.txt,False,8.648236
1101,spider-local_govt_and_lot-0002.txt,False,10.751576
1102,spider-local_govt_and_lot-0002.txt,False,9.619109
1103,spider-local_govt_and_lot-0002.txt,False,8.917549
1104,spider-local_govt_and_lot-0002.txt,False,9.463414
1105,spider-local_govt_and_lot-0002.txt,False,9.870028
1106,spider-local_govt_and_lot-0002.txt,False,10.56289
1107,spider_bak-csu_1-0014.txt,True,6.241835
1108,spider_bak-csu_1-0014.txt,True,7.43644
1109,spider_bak-company_employee-0016.txt,False,4.650203
1110,spider_bak-company_employee-0016.txt,False,4.273327
1111,spider_bak-company_employee-0016.txt,False,4.125311
1112,spider_bak-company_employee-0016.txt,False,3.96598
1113,spider_bak-company_employee-0016.txt,False,3.4965
1114,spider_bak-company_employee-0016.txt,False,3.835398
1115,spider-customers_and_invoices-0002.txt,True,8.031739
1116,spider_bak-student_1-0028.txt,False,2.833124
1117,spider_bak-student_1-0028.txt,False,2.845949
1118,spider_bak-student_1-0028.txt,False,2.845963
1119,spider_bak-student_1-0028.txt,False,2.598736
1120,spider_bak-student_1-0028.txt,False,3.629088
1121,spider_bak-student_1-0028.txt,False,3.013509
1122,spider_bak-student_1-0028.txt,False,3.415547
1123,spider_bak-student_1-0028.txt,False,3.055254
1124,spider_bak-student_1-0028.txt,False,2.767252
1125,spider_bak-student_1-0028.txt,False,2.920485
1126,spider_bak-student_1-0028.txt,False,3.937328
1127,spider_bak-student_1-0028.txt,False,2.906685
1128,spider_bak-student_1-0028.txt,False,2.583454
1129,spider_bak-student_1-0028.txt,False,2.401339
1130,spider_bak-student_1-0028.txt,False,2.571533
1131,spider_bak-student_1-0028.txt,False,2.779392
1132,spider_bak-student_1-0028.txt,False,2.461411
1133,spider_bak-student_1-0028.txt,False,2.524072
1134,spider_bak-student_1-0028.txt,False,2.392921
1135,spider_bak-student_1-0028.txt,False,2.448805
1136,spider_bak-student_1-0028.txt,False,2.357928
1137,spider_bak-student_1-0028.txt,False,2.380777
1138,spider_bak-student_1-0028.txt,False,2.691461
1139,spider_bak-student_1-0028.txt,False,2.350797
1140,spider_bak-student_1-0028.txt,False,2.289976
1141,spider_bak-student_1-0028.txt,False,3.385636
1142,spider_bak-student_1-0028.txt,False,3.232866
1143,spider_bak-student_1-0028.txt,False,2.882614
1144,spider-inn_1-0014.txt,True,2.48996
1145,spider_bak-tracking_grants_for_research-0014.txt,False,6.744692
1146,spider-journal_committee-0011.txt,False,2.938228
1147,spider-journal_committee-0005.txt,False,3.118651
1148,spider-journal_committee-0005.txt,False,2.892164
1149,spider-journal_committee-0005.txt,False,2.801425
1150,spider_bak-swimming-0015.txt,True,3.25532
1151,spider_bak-musical-0004.txt,False,2.354479
1152,spider_bak-college_2-0081.txt,True,6.291835
1153,spider_bak-college_2-0081.txt,True,6.205979
1154,spider_bak-college_2-0081.txt,False,6.617674
1155,db2csv-cre_Doc_Template_Mgt-0058_dev.txt,False,3.698613
1156,spider-hr_1-0019.txt,False,4.369595
1157,spider-store_product-0004.txt,False,4.159359
1158,spider-wrestler-0002.txt,False,4.615431
1159,spider_bak-ship_mission-0002.txt,False,2.862546
1160,spider-loan_1-0027.txt,False,3.39533
1161,spider-hospital_1-0029.txt,False,8.068712
1162,spider-hospital_1-0029.txt,False,8.490264
1163,spider-hospital_1-0029.txt,False,7.978757
1164,spider_bak-dorm_1-0004.txt,False,4.08014
1165,spider-decoration_competition-0013.txt,False,2.848221
1166,spider-decoration_competition-0013.txt,False,2.831049
1167,spider-decoration_competition-0013.txt,False,3.253492
1168,spider-decoration_competition-0013.txt,False,4.353614
1169,spider-decoration_competition-0013.txt,False,5.159181
1170,spider-decoration_competition-0013.txt,False,2.923904
1171,spider_bak-election_representative-0020.txt,True,3.246502
1172,spider-dorm_1-0042.txt,False,3.986857
1173,spider-dorm_1-0042.txt,False,3.601999
1174,db2csv-student_transcripts_tracking-0053_dev.txt,False,6.07771
1175,db2csv-student_transcripts_tracking-0053_dev.txt,False,6.301232
1176,db2csv-student_transcripts_tracking-0053_dev.txt,False,6.261561
1177,db2csv-student_transcripts_tracking-0053_dev.txt,False,6.35542
1178,db2csv-student_transcripts_tracking-0053_dev.txt,False,8.853775
1179,db2csv-student_transcripts_tracking-0053_dev.txt,False,7.813168
1180,db2csv-student_transcripts_tracking-0053_dev.txt,False,8.324903
1181,db2csv-student_transcripts_tracking-0053_dev.txt,False,6.398942
1182,db2csv-student_transcripts_tracking-0053_dev.txt,False,7.726691
1183,db2csv-student_transcripts_tracking-0053_dev.txt,False,7.698968
1184,spider_bak-election_representative-0008.txt,False,2.709708
1185,spider_bak-election_representative-0008.txt,False,2.823643
1186,spider_bak-election_representative-0008.txt,False,2.423077
1187,spider-bike_1-0002.txt,False,3.688629
1188,spider_bak-program_share-0012.txt,True,3.736366
1189,spider_bak-program_share-0012.txt,True,3.639184
1190,spider_bak-program_share-0012.txt,True,3.481242
1191,spider_bak-program_share-0012.txt,False,3.901285
1192,spider_bak-program_share-0012.txt,False,3.536405
1193,spider_bak-program_share-0012.txt,False,3.977118
1194,spider-book_2-0018.txt,False,2.666234
1195,spider-storm_record-0010.txt,True,3.024843
1196,spider-local_govt_mdm-0006.txt,False,5.501934
1197,spider-local_govt_mdm-0006.txt,False,6.325067
1198,spider-local_govt_mdm-0006.txt,False,6.031187
1199,spider-local_govt_mdm-0006.txt,False,5.352708
1200,spider-local_govt_mdm-0006.txt,False,5.377237
1201,spider-local_govt_mdm-0006.txt,False,5.018086
1202,spider-local_govt_mdm-0006.txt,False,4.881364
1203,spider-local_govt_mdm-0006.txt,False,5.110458
1204,spider-local_govt_mdm-0006.txt,False,5.690412
1205,spider-local_govt_mdm-0006.txt,False,5.733367
1206,spider-school_player-0013.txt,False,3.817114
1207,spider-phone_market-0002.txt,False,3.379539
1208,spider-music_4-0016.txt,True,3.438932
1209,spider-music_4-0016.txt,True,3.238308
1210,spider-music_4-0016.txt,True,3.902196
1211,spider-music_4-0016.txt,True,3.03854
1212,spider-music_4-0016.txt,True,4.690521
1213,spider-music_4-0016.txt,False,3.59766
1214,spider-music_4-0016.txt,False,3.135344
1215,spider-music_4-0016.txt,False,4.018031
1216,spider-music_4-0016.txt,False,3.381253
1217,spider-music_4-0016.txt,False,4.946515
1218,spider-swimming-0002.txt,False,4.987472
1219,spider-activity_1-0041.txt,False,4.570304
1220,spider-activity_1-0041.txt,False,4.586116
1221,spider-activity_1-0041.txt,False,4.70054
1222,spider_bak-local_govt_in_alabama-0013.txt,False,3.963274
1223,spider-e_government-0020.txt,False,6.606069
1224,spider_bak-twitter_1-0027.txt,False,3.307186
1225,spider_bak-workshop_paper-0010.txt,False,3.730203
1226,spider_bak-workshop_paper-0010.txt,False,3.249468
1227,spider_bak-workshop_paper-0010.txt,False,3.288673
1228,spider_bak-product_catalog-0007.txt,False,4.010709
1229,spider_bak-device-0004.txt,False,3.655419
1230,spider-film_rank-0011.txt,False,3.269215
1231,spider-film_rank-0011.txt,False,3.611207
1232,spider_bak-device-0010.txt,False,3.418939
1233,spider-local_govt_mdm-0007.txt,False,7.351783
1234,spider_bak-customers_and_addresses-0041.txt,False,6.411288
1235,spider_bak-customers_and_addresses-0041.txt,False,7.532169
1236,spider_bak-customers_and_addresses-0041.txt,False,6.459396
1237,spider_bak-customers_and_addresses-0041.txt,False,5.984535
1238,spider_bak-customers_and_addresses-0041.txt,False,5.381017
1239,spider_bak-customers_and_addresses-0041.txt,False,6.235896
1240,spider_bak-customers_and_addresses-0041.txt,False,6.745113
1241,spider_bak-customers_and_addresses-0041.txt,False,6.886061
1242,spider_bak-customers_and_addresses-0041.txt,False,6.703128
1243,spider_bak-customers_and_addresses-0041.txt,False,7.395376
1244,spider_bak-customers_and_addresses-0041.txt,False,6.274433
1245,spider_bak-customers_and_addresses-0041.txt,False,5.886445
1246,spider_bak-customers_and_addresses-0041.txt,False,6.796757
1247,spider_bak-customers_and_addresses-0041.txt,False,5.463713
1248,spider_bak-customers_and_addresses-0041.txt,False,5.130349
1249,spider_bak-customers_and_addresses-0041.txt,False,4.697113
1250,spider_bak-customers_and_addresses-0041.txt,False,5.466366
1251,spider_bak-customers_and_addresses-0041.txt,False,4.922058
1252,spider_bak-customers_and_addresses-0041.txt,False,4.733514
1253,spider_bak-customers_and_addresses-0041.txt,False,4.887015
1254,spider_bak-customers_and_addresses-0041.txt,False,4.72481
1255,spider-book_2-0019.txt,True,2.91932
1256,spider_bak-train_station-0023.txt,False,3.822122
1257,spider_bak-train_station-0023.txt,False,3.585893
1258,spider_bak-train_station-0023.txt,False,2.833963
1259,spider_bak-train_station-0023.txt,False,2.666085
1260,spider_bak-train_station-0023.txt,False,3.36747
1261,spider_bak-train_station-0023.txt,False,3.506076
1262,spider-school_bus-0004.txt,False,3.380312
1263,spider_bak-election_representative-0009.txt,False,2.722392
1264,spider_bak-election_representative-0009.txt,False,2.53571
1265,spider_bak-election_representative-0009.txt,False,2.717884
1266,spider_bak-election_representative-0009.txt,False,2.7578
1267,spider_bak-election_representative-0009.txt,False,2.72099
1268,spider_bak-election_representative-0009.txt,False,2.654399
1269,spider-decoration_competition-0012.txt,False,2.952856
1270,spider-decoration_competition-0012.txt,False,3.98343
1271,spider-decoration_competition-0012.txt,False,3.837393
1272,spider_bak-wrestler-0014.txt,False,2.602533
1273,spider-party_people-0004.txt,False,4.286552
1274,spider-loan_1-0026.txt,False,2.840056
1275,spider-loan_1-0026.txt,False,2.732036
1276,spider-loan_1-0026.txt,False,2.797189
1277,spider-hospital_1-0014.txt,False,9.206409
1278,spider-hospital_1-0014.txt,False,7.507279
1279,spider-hospital_1-0014.txt,False,10.927466
1280,spider-college_1-0032.txt,False,6.053404
1281,spider-college_1-0032.txt,False,4.707506
1282,spider-college_1-0032.txt,True,6.186203
1283,spider-college_1-0032.txt,True,5.01852
1284,spider-college_1-0032.txt,True,5.174146
1285,spider-college_1-0032.txt,True,5.253259
1286,spider-college_1-0032.txt,False,5.518582
1287,spider-college_1-0032.txt,True,5.296265
1288,spider-college_1-0032.txt,True,5.653012
1289,spider-college_1-0032.txt,True,7.706709
1290,spider-college_1-0032.txt,True,5.235098
1291,spider-college_1-0032.txt,True,4.703606
1292,spider-college_1-0032.txt,True,4.568618
1293,spider-college_1-0032.txt,True,6.038618
1294,spider-college_1-0032.txt,True,7.439514
1295,spider-college_1-0032.txt,False,5.898556
1296,spider-college_1-0032.txt,False,5.261931
1297,spider-college_1-0032.txt,False,5.391336
1298,spider-college_1-0032.txt,False,5.00562
1299,spider-college_1-0032.txt,False,5.469463
1300,spider-college_1-0032.txt,False,5.344375
1301,db2csv-concert_singer-0009_dev.txt,False,3.386673
1302,spider_bak-hospital_1-0033.txt,False,7.790021
1303,spider_bak-hospital_1-0033.txt,False,8.804322
1304,spider_bak-hospital_1-0033.txt,False,10.127959
1305,spider_bak-hospital_1-0033.txt,False,8.58886
1306,spider_bak-hospital_1-0033.txt,False,9.657209
1307,spider_bak-hospital_1-0033.txt,False,9.594549
1308,spider_bak-hospital_1-0033.txt,False,9.029087
1309,spider_bak-hospital_1-0033.txt,False,8.698239
1310,spider_bak-hospital_1-0033.txt,False,8.445485
1311,spider_bak-hospital_1-0033.txt,False,8.160614
1312,spider_bak-hospital_1-0033.txt,False,7.555486
1313,spider_bak-hospital_1-0033.txt,False,7.881676
1314,spider_bak-hospital_1-0033.txt,False,7.805656
1315,spider_bak-hospital_1-0033.txt,False,8.620486
1316,spider_bak-hospital_1-0033.txt,False,7.41101
1317,spider_bak-hospital_1-0033.txt,False,7.859231
1318,spider_bak-hospital_1-0033.txt,False,7.387704
1319,spider_bak-hospital_1-0033.txt,False,8.035614
1320,spider_bak-hospital_1-0033.txt,False,8.364354
1321,spider_bak-hospital_1-0033.txt,False,8.283523
1322,spider_bak-college_1-0010.txt,False,4.875547
1323,spider_bak-college_1-0010.txt,False,4.943889
1324,spider_bak-college_1-0010.txt,False,4.549971
1325,spider_bak-college_1-0010.txt,False,4.488927
1326,spider_bak-college_1-0010.txt,False,5.817043
1327,spider_bak-college_1-0010.txt,False,6.902707
1328,spider_bak-college_1-0010.txt,False,5.557133
1329,spider_bak-college_1-0010.txt,False,5.22902
1330,spider_bak-college_1-0010.txt,False,5.581845
1331,spider_bak-college_1-0010.txt,False,5.84586
1332,spider_bak-college_1-0010.txt,False,4.77653
1333,spider_bak-college_1-0010.txt,False,4.513999
1334,spider_bak-college_1-0010.txt,False,4.849374
1335,spider_bak-college_1-0010.txt,False,4.312386
1336,spider_bak-college_1-0010.txt,False,4.66579
1337,spider_bak-college_1-0010.txt,False,5.534716
1338,spider_bak-college_1-0010.txt,False,5.794463
1339,spider_bak-college_1-0010.txt,False,6.553485
1340,spider_bak-college_1-0010.txt,False,6.09921
1341,spider_bak-college_1-0010.txt,False,5.713168
1342,spider_bak-college_1-0010.txt,False,7.112891
1343,spider_bak-musical-0011.txt,False,2.851259
1344,spider_bak-musical-0011.txt,False,2.630465
1345,spider_bak-musical-0011.txt,False,2.991957
1346,spider_bak-musical-0011.txt,False,4.317918
1347,spider_bak-musical-0011.txt,False,3.433069
1348,spider_bak-musical-0011.txt,False,3.838311
1349,spider-tracking_orders-0016.txt,False,5.417378
1350,spider-tracking_orders-0016.txt,False,5.485595
1351,spider-tracking_orders-0016.txt,False,5.935697
1352,spider_bak-musical-0005.txt,False,2.886737
1353,db2csv-poker_player-0014_dev.txt,False,2.988455
1354,db2csv-poker_player-0014_dev.txt,False,2.778053
1355,db2csv-poker_player-0014_dev.txt,False,2.663571
1356,spider-journal_committee-0004.txt,False,3.552181
1357,spider_bak-swimming-0014.txt,False,3.499492
1358,spider-journal_committee-0010.txt,False,3.078019
1359,spider-inn_1-0029.txt,True,2.742695
1360,spider_bak-local_govt_mdm-0008.txt,True,4.982913
1361,spider_bak-e_government-0006.txt,False,5.917534
1362,spider-inn_1-0001.txt,False,2.544335
1363,spider-inn_1-0001.txt,False,2.550616
1364,spider-inn_1-0001.txt,False,3.174507
1365,spider-inn_1-0001.txt,False,2.544948
1366,spider-inn_1-0001.txt,False,2.436179
1367,spider-inn_1-0001.txt,False,2.395354
1368,spider-inn_1-0001.txt,False,2.420445
1369,spider-inn_1-0001.txt,False,2.569928
1370,spider-inn_1-0001.txt,False,3.672861
1371,spider-inn_1-0001.txt,False,2.868652
1372,spider-local_govt_in_alabama-0013.txt,False,4.017503
1373,spider-club_1-0032.txt,False,3.009047
1374,spider-club_1-0032.txt,False,3.57743
1375,spider-club_1-0032.txt,False,3.29423
1376,spider-club_1-0032.txt,False,3.243827
1377,spider-club_1-0032.txt,False,3.140921
1378,spider-club_1-0032.txt,False,3.144435
1379,spider_bak-e_government-0016.txt,True,6.671473
1380,spider-local_govt_and_lot-0011.txt,True,6.06092
1381,db2csv-battle_death-0012_dev.txt,True,3.197817
1382,spider_bak-company_employee-0011.txt,False,3.57558
1383,spider-machine_repair-0005.txt,False,3.670418
1384,spider-election-0023.txt,False,3.287136
1385,db2csv-pets_1-0031_dev.txt,False,3.140613
1386,spider_bak-swimming-0010.txt,False,3.956426
1387,spider_bak-college_1-0028.txt,True,6.105009
1388,spider-department_store-0043.txt,True,7.742837
1389,spider_bak-tracking_orders-0016.txt,False,4.23173
1390,spider_bak-tracking_orders-0016.txt,False,5.28027
1391,spider_bak-tracking_orders-0016.txt,False,6.691731
1392,spider_bak-network_2-0009.txt,False,2.61566
1393,spider_bak-network_2-0009.txt,False,2.695972
1394,spider_bak-network_2-0009.txt,False,2.515634
1395,spider_bak-network_2-0009.txt,False,2.436509
1396,spider_bak-network_2-0009.txt,False,2.690569
1397,spider_bak-network_2-0009.txt,False,2.356514
1398,spider-store_product-0001.txt,False,3.926406
1399,spider_bak-game_injury-0011.txt,True,2.907236
1400,spider_bak-game_injury-0011.txt,True,3.127
1401,spider_bak-game_injury-0011.txt,True,3.52
1402,spider_bak-game_injury-0011.txt,True,2.823762
1403,spider_bak-game_injury-0011.txt,True,2.946427
1404,spider_bak-game_injury-0011.txt,False,2.860774
1405,spider_bak-game_injury-0011.txt,False,2.769406
1406,spider_bak-game_injury-0011.txt,False,3.492374
1407,spider_bak-game_injury-0011.txt,False,2.741723
1408,spider_bak-game_injury-0011.txt,False,2.789753
1409,spider_bak-game_injury-0011.txt,False,2.772386
1410,spider_bak-game_injury-0011.txt,False,2.664482
1411,spider_bak-game_injury-0011.txt,False,3.203625
1412,spider_bak-game_injury-0011.txt,False,3.935232
1413,spider_bak-game_injury-0011.txt,False,2.952574
1414,spider_bak-game_injury-0005.txt,False,3.423766
1415,spider_bak-game_injury-0005.txt,False,2.959315
1416,spider_bak-game_injury-0005.txt,False,3.16908
1417,spider_bak-game_injury-0005.txt,False,3.382917
1418,spider_bak-game_injury-0005.txt,False,2.845971
1419,spider_bak-game_injury-0005.txt,False,3.412877
1420,spider_bak-game_injury-0005.txt,False,3.106879
1421,spider_bak-game_injury-0005.txt,False,2.97758
1422,spider_bak-game_injury-0005.txt,False,3.771576
1423,spider_bak-game_injury-0005.txt,False,3.233395
1424,spider_bak-game_injury-0005.txt,False,3.126408
1425,spider_bak-game_injury-0005.txt,False,2.961923
1426,spider_bak-game_injury-0005.txt,False,3.511635
1427,spider_bak-game_injury-0005.txt,False,3.257346
1428,spider_bak-game_injury-0005.txt,False,2.869331
1429,spider_bak-program_share-0017.txt,False,3.247711
1430,spider_bak-program_share-0017.txt,False,3.979368
1431,spider_bak-program_share-0017.txt,False,3.899123
1432,spider_bak-program_share-0017.txt,False,3.900934
1433,spider_bak-program_share-0017.txt,False,3.741921
1434,spider_bak-program_share-0017.txt,False,3.576148
1435,spider_bak-program_share-0017.txt,False,4.073734
1436,spider_bak-program_share-0017.txt,False,3.303485
1437,spider_bak-program_share-0017.txt,False,3.749514
1438,spider_bak-program_share-0017.txt,False,3.669195
1439,spider_bak-program_share-0017.txt,False,4.176286
1440,spider_bak-program_share-0017.txt,False,3.828973
1441,spider_bak-program_share-0017.txt,False,3.319011
1442,spider_bak-program_share-0017.txt,False,4.242204
1443,spider_bak-program_share-0017.txt,False,4.075584
1444,spider_bak-program_share-0017.txt,False,4.225323
1445,spider_bak-program_share-0017.txt,False,4.32356
1446,spider_bak-program_share-0017.txt,False,4.045374
1447,spider_bak-program_share-0017.txt,False,3.730825
1448,spider_bak-program_share-0017.txt,False,3.271897
1449,spider_bak-program_share-0017.txt,False,3.346497
1450,spider-race_track-0003.txt,False,3.079399
1451,spider-race_track-0003.txt,False,2.390086
1452,spider-race_track-0003.txt,False,2.624846
1453,spider-sports_competition-0021.txt,True,4.133202
1454,spider-school_player-0002.txt,False,5.126063
1455,spider-game_1-0002.txt,False,3.50117
1456,spider-game_1-0002.txt,True,4.476019
1457,spider-game_1-0002.txt,True,3.866207
1458,spider-game_1-0002.txt,True,4.543074
1459,spider-game_1-0002.txt,True,4.479433
1460,spider-game_1-0002.txt,False,5.106374
1461,spider-product_catalog-0007.txt,False,5.645211
1462,spider-ship_1-0017.txt,False,3.122584
1463,spider-ship_1-0017.txt,False,3.224754
1464,spider-ship_1-0017.txt,False,2.569978
1465,spider-ship_1-0017.txt,False,2.526827
1466,spider-ship_1-0017.txt,False,4.260659
1467,spider-ship_1-0017.txt,False,2.793862
1468,spider-document_management-0020.txt,False,7.290099
1469,db2csv-voter_1-0013_dev.txt,False,4.93838
1470,spider-game_1-0016.txt,True,4.647916
1471,spider-activity_1-0044.txt,False,5.316963
1472,spider-game_1-0017.txt,True,3.942554
1473,spider_bak-film_rank-0022.txt,False,3.207495
1474,spider_bak-film_rank-0022.txt,False,3.10222
1475,spider_bak-film_rank-0022.txt,False,3.852592
1476,spider_bak-film_rank-0022.txt,False,3.694029
1477,spider_bak-film_rank-0022.txt,False,3.726477
1478,spider_bak-film_rank-0022.txt,False,3.222548
1479,spider_bak-film_rank-0022.txt,False,3.916536
1480,spider_bak-film_rank-0022.txt,False,3.132939
1481,spider_bak-film_rank-0022.txt,False,3.537095
1482,spider_bak-film_rank-0022.txt,False,3.387697
1483,spider-document_management-0009.txt,False,6.456754
1484,spider-document_management-0009.txt,False,7.87862
1485,spider-document_management-0009.txt,False,6.352618
1486,spider-document_management-0009.txt,False,9.398171
1487,spider-document_management-0009.txt,False,7.856299
1488,spider-document_management-0009.txt,False,6.022059
1489,spider-school_player-0003.txt,False,3.472037
1490,spider_bak-customer_complaints-0002.txt,False,3.607769
1491,spider-sports_competition-0008.txt,False,4.333595
1492,spider-cre_Theme_park-0011.txt,False,12.087903
1493,spider-cre_Theme_park-0011.txt,True,10.921964
1494,spider-cre_Theme_park-0011.txt,True,13.423538
1495,spider-cre_Theme_park-0011.txt,True,9.023197
1496,spider-cre_Theme_park-0011.txt,True,8.02386
1497,spider-cre_Theme_park-0011.txt,True,8.930725
1498,spider-cre_Theme_park-0011.txt,True,8.505146
1499,spider-cre_Theme_park-0011.txt,False,9.509699
1500,spider-cre_Theme_park-0011.txt,False,8.93358
1501,spider-cre_Theme_park-0011.txt,False,9.59761
1502,spider_bak-election-0009.txt,True,3.089423
1503,spider-music_4-0012.txt,False,3.116611
1504,spider-music_4-0012.txt,False,3.284695
1505,spider-music_4-0012.txt,False,2.52788
1506,spider-music_4-0012.txt,False,2.420286
1507,spider-music_4-0012.txt,False,2.410277
1508,spider-music_4-0012.txt,False,2.408189
1509,db2csv-singer-0020_dev.txt,False,2.470953
1510,db2csv-singer-0020_dev.txt,False,2.068356
1511,db2csv-singer-0020_dev.txt,False,2.249193
1512,spider_bak-railway-0020.txt,False,2.546934
1513,spider_bak-program_share-0002.txt,False,2.59362
1514,spider_bak-program_share-0016.txt,True,2.631393
1515,spider_bak-aircraft-0009.txt,False,0.161538
1516,spider_bak-aircraft-0009.txt,False,0.202811
1517,spider_bak-aircraft-0009.txt,False,0.149343
1518,spider_bak-soccer_2-0053.txt,False,2.473622
1519,db2csv-dog_kennels-0049_dev.txt,True,3.562738
1520,spider_bak-game_injury-0004.txt,True,2.249272
1521,spider_bak-game_injury-0004.txt,True,2.519936
1522,spider_bak-dorm_1-0014.txt,True,2.690565
1523,db2csv-course_teach-0010_dev.txt,False,2.607009
1524,spider-hospital_1-0011.txt,True,6.341955
1525,spider-hospital_1-0011.txt,True,7.916274
1526,spider-hospital_1-0011.txt,False,6.160153
