ID,Benchmark,?Solved,Time
546,spider_bak-swimming-0002.txt,False,11.771674
547,spider-customers_and_addresses-0041.txt,False,13.485652
548,spider-customers_and_addresses-0041.txt,False,21.143979
549,spider-customers_and_addresses-0041.txt,False,19.122452
550,spider-customers_and_addresses-0041.txt,False,14.118465
551,spider-customers_and_addresses-0041.txt,False,17.2587
552,spider-customers_and_addresses-0041.txt,False,18.290614
553,spider-customers_and_addresses-0041.txt,False,23.020793
554,spider-customers_and_addresses-0041.txt,False,13.212836
555,spider-customers_and_addresses-0041.txt,False,13.95081
556,spider-customers_and_addresses-0041.txt,False,10.472318
557,spider-customers_and_addresses-0041.txt,False,17.053917
558,spider-customers_and_addresses-0041.txt,False,12.486015
559,spider-customers_and_addresses-0041.txt,False,18.472402
560,spider-customers_and_addresses-0041.txt,False,13.736525
561,spider-customers_and_addresses-0041.txt,False,12.095803
562,spider_bak-college_1-0012.txt,False,14.833457
563,spider_bak-college_1-0012.txt,False,17.54561
564,spider_bak-college_1-0012.txt,False,12.16094
565,spider_bak-network_2-0033.txt,False,6.516911
566,spider_bak-network_2-0033.txt,False,7.087984
567,spider-store_product-0007.txt,False,11.161192
568,spider-college_1-0030.txt,False,20.608343
569,spider-college_1-0030.txt,True,21.100329
570,spider-college_1-0030.txt,True,13.456731
571,spider_bak-pilot_record-0002.txt,False,5.90679
572,spider-college_1-0024.txt,False,10.361461
573,spider-hr_1-0032.txt,False,12.52028
574,spider-network_2-0005.txt,True,5.710933
575,spider-party_people-0006.txt,False,12.255349
576,spider-party_people-0006.txt,False,13.282938
577,spider-party_people-0006.txt,False,10.159628
578,spider_bak-ship_mission-0015.txt,False,9.528829
579,spider-party_people-0012.txt,False,15.051608
580,spider-party_people-0012.txt,False,11.667045
581,spider-party_people-0012.txt,False,11.05406
582,spider-decoration_competition-0010.txt,False,8.249159
583,spider-decoration_competition-0010.txt,False,9.63941
584,spider-decoration_competition-0010.txt,False,9.198459
585,spider_bak-wrestler-0002.txt,False,8.93935
586,spider-program_share-0018.txt,False,13.271074
587,spider_bak-program_share-0005.txt,False,14.085723
588,spider-school_bus-0012.txt,False,9.047812
589,db2csv-car_1-0052_dev.txt,True,12.376525
590,db2csv-employee_hire_evaluation-0037_dev.txt,False,9.664892
591,db2csv-employee_hire_evaluation-0037_dev.txt,True,12.417689
592,db2csv-employee_hire_evaluation-0037_dev.txt,True,7.31333
593,spider-music_4-0029.txt,False,6.151573
594,spider-music_4-0029.txt,False,7.535641
595,spider-school_player-0010.txt,False,13.218923
596,spider-school_player-0010.txt,False,11.367528
597,spider-school_player-0010.txt,False,9.747015
598,spider-film_rank-0013.txt,False,10.407842
599,db2csv-poker_player-0040_dev.txt,True,9.657586
600,spider-music_4-0015.txt,False,7.76851
601,spider-music_4-0015.txt,False,6.27284
602,spider-twitter_1-0007.txt,True,3.029372
603,spider-swimming-0015.txt,True,7.102101
604,db2csv-pets_1-0039_dev.txt,False,6.077459
605,db2csv-pets_1-0039_dev.txt,False,7.265526
606,db2csv-pets_1-0039_dev.txt,False,8.268213
607,spider_bak-workshop_paper-0012.txt,False,9.435124
608,spider_bak-workshop_paper-0012.txt,False,7.772377
609,spider_bak-workshop_paper-0012.txt,False,6.789515
610,spider-ship_1-0004.txt,False,5.192301
611,spider-activity_1-0043.txt,False,10.530038
612,spider-swimming-0014.txt,False,9.486427
613,spider-film_rank-0012.txt,True,7.732543
614,spider-film_rank-0012.txt,True,7.727684
615,spider-film_rank-0012.txt,True,6.175309
616,spider-film_rank-0012.txt,False,5.427667
617,spider_bak-device-0007.txt,True,9.222771
618,spider_bak-school_player-0018.txt,False,6.625205
619,spider_bak-train_station-0008.txt,False,10.30783
620,spider_bak-train_station-0008.txt,False,3.23636
621,spider_bak-train_station-0008.txt,False,3.175935
622,spider_bak-train_station-0008.txt,False,3.048783
623,spider_bak-train_station-0008.txt,False,2.935733
624,spider_bak-train_station-0008.txt,False,2.881339
625,spider_bak-train_station-0008.txt,False,3.167091
626,spider_bak-train_station-0008.txt,False,3.250297
627,spider_bak-train_station-0008.txt,False,2.957954
628,spider_bak-train_station-0008.txt,False,2.980691
629,spider_bak-train_station-0008.txt,False,3.099278
630,spider_bak-train_station-0008.txt,False,2.897044
631,spider_bak-train_station-0008.txt,False,3.019086
632,spider_bak-train_station-0008.txt,False,3.112881
633,spider_bak-train_station-0008.txt,False,3.043747
634,spider-program_share-0019.txt,False,3.339524
635,spider_bak-insurance_policies-0003.txt,False,3.718637
636,spider_bak-game_injury-0002.txt,False,2.894653
637,spider_bak-dorm_1-0012.txt,True,3.697703
638,spider-network_2-0004.txt,True,2.538765
639,spider-wrestler-0014.txt,False,2.56498
640,spider-party_people-0007.txt,False,3.204365
641,spider_bak-products_for_hire-0001.txt,False,4.889319
642,spider_bak-products_for_hire-0001.txt,False,4.654808
643,db2csv-wta_1-0013_dev.txt,True,3.105763
644,spider-tracking_orders-0015.txt,False,4.456167
645,spider-tracking_orders-0015.txt,False,5.117661
646,db2csv-dog_kennels-0041_dev.txt,False,5.198449
647,spider_bak-storm_record-0009.txt,False,3.282179
648,spider_bak-college_1-0013.txt,False,5.80403
649,db2csv-dog_kennels-0051_dev.txt,True,9.06227
650,spider-gymnast-0019.txt,True,3.894934
651,spider-election_representative-0020.txt,True,3.4688
652,spider_bak-company_employee-0002.txt,False,3.789855
653,spider-election_representative-0008.txt,False,2.798191
654,spider-election_representative-0008.txt,False,2.932708
655,spider-inn_1-0002.txt,False,3.097088
656,spider-company_1-0001.txt,False,4.752203
657,spider-local_govt_and_lot-0002.txt,False,6.361934
658,spider-local_govt_and_lot-0002.txt,False,6.362947
659,spider-local_govt_and_lot-0002.txt,False,8.220913
660,spider-local_govt_and_lot-0002.txt,False,6.747365
661,spider-local_govt_and_lot-0002.txt,False,6.792299
662,spider_bak-csu_1-0014.txt,True,4.377588
663,spider_bak-company_employee-0016.txt,False,3.007593
664,spider_bak-company_employee-0016.txt,False,2.938743
665,spider_bak-company_employee-0016.txt,False,3.519436
666,spider_bak-company_employee-0016.txt,False,3.578999
667,spider_bak-company_employee-0016.txt,False,3.154368
668,spider_bak-company_employee-0016.txt,False,3.079055
669,spider-customers_and_invoices-0002.txt,True,5.349629
670,spider_bak-student_1-0028.txt,False,2.603457
671,spider_bak-student_1-0028.txt,False,2.522804
672,spider_bak-student_1-0028.txt,False,2.885162
673,spider_bak-student_1-0028.txt,False,2.662396
674,spider_bak-student_1-0028.txt,False,2.955743
675,spider_bak-student_1-0028.txt,False,2.840003
676,spider_bak-student_1-0028.txt,False,3.210409
677,spider_bak-student_1-0028.txt,False,3.356574
678,spider_bak-student_1-0028.txt,False,3.330754
679,spider_bak-student_1-0028.txt,False,4.829344
680,spider_bak-student_1-0028.txt,False,2.72914
681,spider_bak-student_1-0028.txt,False,2.88704
682,spider_bak-student_1-0028.txt,False,4.029628
683,spider_bak-student_1-0028.txt,False,2.922844
684,spider_bak-student_1-0028.txt,False,2.953561
685,spider_bak-student_1-0028.txt,False,3.225344
686,spider_bak-student_1-0028.txt,False,2.70243
687,spider_bak-student_1-0028.txt,False,4.794524
688,spider_bak-student_1-0028.txt,False,2.984249
689,spider_bak-student_1-0028.txt,False,3.110499
690,spider_bak-student_1-0028.txt,False,3.188099
691,spider_bak-student_1-0028.txt,False,3.19949
692,spider_bak-student_1-0028.txt,False,2.561196
693,spider_bak-student_1-0028.txt,False,3.325497
694,spider_bak-student_1-0028.txt,False,2.911714
695,spider_bak-student_1-0028.txt,False,2.960997
696,spider-inn_1-0014.txt,True,3.217545
697,spider-journal_committee-0011.txt,False,4.099139
698,spider-journal_committee-0005.txt,False,3.702541
699,spider_bak-swimming-0015.txt,True,5.726814
700,spider_bak-musical-0004.txt,False,3.326674
701,spider_bak-college_2-0081.txt,True,7.523697
702,db2csv-cre_Doc_Template_Mgt-0058_dev.txt,False,4.164267
703,spider-hr_1-0019.txt,False,5.793786
704,spider-wrestler-0002.txt,False,3.002332
705,spider_bak-ship_mission-0002.txt,False,2.642405
706,spider-hospital_1-0029.txt,False,9.887027
707,spider_bak-dorm_1-0004.txt,False,4.322264
708,spider-decoration_competition-0013.txt,False,3.919905
709,spider-decoration_competition-0013.txt,False,4.240642
710,spider-dorm_1-0042.txt,False,5.454865
711,db2csv-student_transcripts_tracking-0053_dev.txt,False,8.367817
712,db2csv-student_transcripts_tracking-0053_dev.txt,False,10.345725
713,db2csv-student_transcripts_tracking-0053_dev.txt,False,7.140795
714,db2csv-student_transcripts_tracking-0053_dev.txt,False,7.868166
715,db2csv-student_transcripts_tracking-0053_dev.txt,False,6.840784
716,db2csv-student_transcripts_tracking-0053_dev.txt,False,6.661862
717,db2csv-student_transcripts_tracking-0053_dev.txt,False,7.320191
718,db2csv-student_transcripts_tracking-0053_dev.txt,False,7.54427
719,db2csv-student_transcripts_tracking-0053_dev.txt,False,7.646013
720,db2csv-student_transcripts_tracking-0053_dev.txt,False,7.338655
721,spider_bak-election_representative-0008.txt,False,3.050243
722,spider-bike_1-0002.txt,False,3.982105
723,spider_bak-program_share-0012.txt,True,4.752799
724,spider_bak-program_share-0012.txt,True,4.666621
725,spider_bak-program_share-0012.txt,False,5.941478
726,spider-book_2-0018.txt,False,3.31218
727,spider-storm_record-0010.txt,True,3.665527
728,spider-local_govt_mdm-0006.txt,False,5.545645
729,spider-local_govt_mdm-0006.txt,False,5.406902
730,spider-local_govt_mdm-0006.txt,False,5.528973
731,spider-local_govt_mdm-0006.txt,False,6.107628
732,spider-local_govt_mdm-0006.txt,False,6.409468
733,spider-local_govt_mdm-0006.txt,False,5.683303
734,spider-school_player-0013.txt,False,5.089177
735,spider-phone_market-0002.txt,False,3.259797
736,spider-music_4-0016.txt,True,5.312137
737,spider-music_4-0016.txt,True,9.679534
738,spider-music_4-0016.txt,False,7.227595
739,spider-swimming-0002.txt,False,11.518721
740,spider-e_government-0020.txt,False,15.098373
741,spider_bak-twitter_1-0027.txt,False,9.208765
742,spider_bak-workshop_paper-0010.txt,False,9.338015
743,spider_bak-workshop_paper-0010.txt,False,1.593115
744,spider_bak-workshop_paper-0010.txt,False,12.059234
745,spider_bak-product_catalog-0007.txt,False,11.978404
746,spider_bak-device-0004.txt,False,6.738448
747,spider-film_rank-0011.txt,False,7.619146
748,spider-film_rank-0011.txt,False,7.624939
749,spider-local_govt_mdm-0007.txt,False,18.781161
750,spider_bak-customers_and_addresses-0041.txt,False,18.803227
751,spider_bak-customers_and_addresses-0041.txt,False,13.942773
752,spider_bak-customers_and_addresses-0041.txt,False,10.523859
753,spider_bak-customers_and_addresses-0041.txt,False,10.859739
754,spider_bak-customers_and_addresses-0041.txt,False,22.569059
755,spider_bak-customers_and_addresses-0041.txt,False,10.850474
756,spider_bak-customers_and_addresses-0041.txt,False,10.708887
757,spider_bak-customers_and_addresses-0041.txt,False,13.506318
758,spider_bak-customers_and_addresses-0041.txt,False,22.549392
759,spider_bak-customers_and_addresses-0041.txt,False,16.149304
760,spider_bak-customers_and_addresses-0041.txt,False,12.020228
761,spider_bak-customers_and_addresses-0041.txt,False,11.308219
762,spider_bak-customers_and_addresses-0041.txt,False,17.041054
763,spider_bak-customers_and_addresses-0041.txt,False,13.965302
764,spider_bak-customers_and_addresses-0041.txt,False,11.897173
765,spider-book_2-0019.txt,True,6.378911
766,spider_bak-train_station-0023.txt,False,7.221211
767,spider-school_bus-0004.txt,False,12.933475
768,spider_bak-election_representative-0009.txt,False,16.252556
769,spider_bak-election_representative-0009.txt,False,9.199904
770,spider-decoration_competition-0012.txt,False,7.707536
771,spider_bak-wrestler-0014.txt,False,6.658228
772,spider-party_people-0004.txt,False,10.280093
773,spider-college_1-0032.txt,False,13.700413
774,spider-college_1-0032.txt,False,11.032607
775,spider-college_1-0032.txt,True,12.370759
776,spider-college_1-0032.txt,True,12.301142
777,spider-college_1-0032.txt,False,11.52916
778,spider-college_1-0032.txt,True,23.019545
779,spider-college_1-0032.txt,True,13.74974
780,spider-college_1-0032.txt,True,11.039261
781,spider-college_1-0032.txt,True,15.040254
782,spider-college_1-0032.txt,False,12.398839
783,spider_bak-hospital_1-0033.txt,False,31.381207
784,spider_bak-hospital_1-0033.txt,False,30.691196
785,spider_bak-hospital_1-0033.txt,False,27.520354
786,spider_bak-hospital_1-0033.txt,False,25.651367
787,spider_bak-hospital_1-0033.txt,False,21.549152
788,spider_bak-hospital_1-0033.txt,False,33.952479
789,spider_bak-hospital_1-0033.txt,False,21.650767
790,spider_bak-hospital_1-0033.txt,False,35.956
791,spider_bak-hospital_1-0033.txt,False,29.629755
792,spider_bak-college_1-0010.txt,False,18.310986
793,spider_bak-college_1-0010.txt,False,11.627718
794,spider_bak-college_1-0010.txt,False,13.271068
795,spider_bak-musical-0011.txt,False,6.666264
796,spider_bak-musical-0011.txt,False,5.763239
797,spider_bak-musical-0011.txt,False,6.413521
798,spider_bak-musical-0011.txt,False,7.269339
799,spider_bak-musical-0011.txt,False,6.622359
800,spider_bak-musical-0011.txt,False,6.775758
801,spider-tracking_orders-0016.txt,False,15.223727
802,spider-tracking_orders-0016.txt,False,17.895996
803,spider_bak-musical-0005.txt,False,5.197665
804,db2csv-poker_player-0014_dev.txt,False,5.566396
805,db2csv-poker_player-0014_dev.txt,False,5.471942
806,db2csv-poker_player-0014_dev.txt,False,6.590684
807,spider-journal_committee-0004.txt,False,6.984673
808,spider_bak-swimming-0014.txt,False,7.179624
809,spider-journal_committee-0010.txt,False,10.990399
810,spider_bak-local_govt_mdm-0008.txt,True,17.031627
811,spider_bak-e_government-0006.txt,False,22.497746
812,spider-inn_1-0001.txt,False,5.879448
813,spider-inn_1-0001.txt,False,5.220216
814,spider-inn_1-0001.txt,False,8.364463
815,spider-club_1-0032.txt,False,16.854076
816,spider-club_1-0032.txt,False,9.750947
817,spider-club_1-0032.txt,False,8.571831
818,spider-local_govt_and_lot-0011.txt,True,21.792376
819,db2csv-battle_death-0012_dev.txt,True,11.440218
820,spider_bak-company_employee-0011.txt,False,10.549384
821,spider-machine_repair-0005.txt,False,16.19426
822,spider-election-0023.txt,False,10.521302
823,db2csv-pets_1-0031_dev.txt,False,1.441254
824,spider_bak-swimming-0010.txt,False,9.19276
825,spider_bak-college_1-0028.txt,True,13.950205
826,spider-department_store-0043.txt,True,22.490838
827,spider_bak-tracking_orders-0016.txt,False,10.482493
828,spider_bak-tracking_orders-0016.txt,False,12.133219
829,spider_bak-network_2-0009.txt,False,10.028406
830,spider_bak-network_2-0009.txt,False,7.25602
831,spider_bak-network_2-0009.txt,False,7.085112
832,spider-store_product-0001.txt,False,7.23765
833,spider_bak-game_injury-0011.txt,True,8.356672
834,spider_bak-game_injury-0011.txt,True,8.453713
835,spider_bak-game_injury-0011.txt,True,10.801824
836,spider_bak-game_injury-0011.txt,True,9.686031
837,spider_bak-game_injury-0011.txt,True,8.456405
838,spider_bak-game_injury-0011.txt,False,6.266151
839,spider_bak-game_injury-0011.txt,False,7.781486
840,spider_bak-game_injury-0011.txt,False,9.168076
841,spider_bak-game_injury-0011.txt,False,8.128424
842,spider_bak-game_injury-0011.txt,False,10.902163
843,spider_bak-game_injury-0011.txt,False,13.929247
844,spider_bak-game_injury-0011.txt,False,12.310861
845,spider_bak-game_injury-0011.txt,False,8.612211
846,spider_bak-game_injury-0011.txt,False,8.514253
847,spider_bak-game_injury-0011.txt,False,5.896797
848,spider_bak-game_injury-0005.txt,False,5.743918
849,spider_bak-game_injury-0005.txt,False,6.388586
850,spider_bak-game_injury-0005.txt,False,6.016361
851,spider_bak-game_injury-0005.txt,False,8.166015
852,spider_bak-game_injury-0005.txt,False,7.041662
853,spider_bak-game_injury-0005.txt,False,12.986148
854,spider_bak-game_injury-0005.txt,False,10.94117
855,spider_bak-game_injury-0005.txt,False,8.155413
856,spider_bak-game_injury-0005.txt,False,12.144072
857,spider_bak-game_injury-0005.txt,False,13.932935
858,spider_bak-program_share-0017.txt,False,11.936803
859,spider_bak-program_share-0017.txt,False,10.141652
860,spider_bak-program_share-0017.txt,False,9.945482
861,spider_bak-program_share-0017.txt,False,12.178906
862,spider_bak-program_share-0017.txt,False,11.223725
863,spider_bak-program_share-0017.txt,False,13.309015
864,spider_bak-program_share-0017.txt,False,14.37411
865,spider_bak-program_share-0017.txt,False,10.733126
866,spider_bak-program_share-0017.txt,False,10.340587
867,spider_bak-program_share-0017.txt,False,8.354337
868,spider_bak-program_share-0017.txt,False,12.599861
869,spider_bak-program_share-0017.txt,False,7.957473
870,spider_bak-program_share-0017.txt,False,7.165726
871,spider_bak-program_share-0017.txt,False,8.122733
872,spider_bak-program_share-0017.txt,False,13.698385
873,spider-sports_competition-0021.txt,True,12.071551
874,spider-school_player-0002.txt,False,10.213473
875,spider-game_1-0002.txt,False,14.453588
876,spider-game_1-0002.txt,True,10.087633
877,spider-game_1-0002.txt,True,7.123907
878,spider-product_catalog-0007.txt,False,8.239158
879,spider-ship_1-0017.txt,False,5.378865
880,spider-ship_1-0017.txt,False,4.866767
881,spider-ship_1-0017.txt,False,5.982833
882,spider-ship_1-0017.txt,False,6.812715
883,spider-ship_1-0017.txt,False,6.992284
884,spider-ship_1-0017.txt,False,7.674367
885,spider-activity_1-0044.txt,False,9.413854
886,spider_bak-film_rank-0022.txt,False,6.438698
887,spider_bak-film_rank-0022.txt,False,7.932899
888,spider_bak-film_rank-0022.txt,False,8.746455
889,spider_bak-film_rank-0022.txt,False,7.524648
890,spider_bak-film_rank-0022.txt,False,8.41169
891,spider_bak-film_rank-0022.txt,False,6.601757
892,spider_bak-film_rank-0022.txt,False,5.375177
893,spider_bak-film_rank-0022.txt,False,9.041885
894,spider_bak-film_rank-0022.txt,False,5.399232
895,spider-document_management-0009.txt,False,18.683522
896,spider-document_management-0009.txt,False,13.303494
897,spider-document_management-0009.txt,False,4.713941
898,spider-school_player-0003.txt,False,5.931243
899,spider-sports_competition-0008.txt,False,5.460531
900,spider-cre_Theme_park-0011.txt,False,17.557279
901,spider-cre_Theme_park-0011.txt,True,13.961689
902,spider-cre_Theme_park-0011.txt,True,12.268958
903,spider-music_4-0012.txt,False,3.940567
904,spider-music_4-0012.txt,False,4.465187
905,spider-music_4-0012.txt,False,7.865965
906,spider-music_4-0012.txt,False,4.77475
907,spider-music_4-0012.txt,False,3.388089
908,spider-music_4-0012.txt,False,3.697428
909,db2csv-singer-0020_dev.txt,False,3.842951
910,spider_bak-railway-0020.txt,False,7.071627
911,spider_bak-program_share-0002.txt,False,8.102705
912,spider_bak-program_share-0016.txt,True,8.261034
913,spider_bak-aircraft-0009.txt,False,0.354725
914,db2csv-dog_kennels-0049_dev.txt,True,6.173792
915,spider_bak-game_injury-0004.txt,True,4.254895
916,spider_bak-game_injury-0004.txt,True,8.904176
917,spider_bak-dorm_1-0014.txt,True,6.959037
918,spider-hospital_1-0011.txt,True,8.816625
919,spider-hospital_1-0011.txt,True,8.291338
920,spider-hospital_1-0011.txt,False,13.650008
921,spider-hospital_1-0011.txt,True,15.474554
922,spider-hospital_1-0011.txt,True,15.520231
923,spider-hospital_1-0011.txt,True,9.789247
924,spider-hospital_1-0011.txt,True,6.317561
925,spider-hospital_1-0011.txt,True,9.275661
926,spider-hospital_1-0011.txt,False,8.369681
927,spider-hospital_1-0011.txt,True,8.827531
928,spider-hospital_1-0011.txt,False,8.260633
929,spider-hospital_1-0011.txt,False,10.00977
930,spider-hospital_1-0011.txt,False,7.94637
931,spider-hospital_1-0011.txt,False,7.607016
932,spider-hospital_1-0011.txt,False,8.189002
933,spider-hospital_1-0011.txt,True,7.596311
934,spider-hospital_1-0011.txt,False,7.763833
935,spider-hospital_1-0011.txt,False,7.697185
936,spider-hospital_1-0011.txt,False,7.685738
937,spider-hospital_1-0011.txt,False,7.351552
938,spider-hospital_1-0011.txt,False,7.849026
939,spider-hospital_1-0011.txt,True,7.999885
940,spider-hospital_1-0011.txt,True,7.370963
941,spider-hospital_1-0011.txt,True,8.439667
942,spider-hospital_1-0011.txt,True,11.646517
943,spider-hospital_1-0011.txt,True,11.692086
944,spider-hospital_1-0011.txt,False,9.433647
945,spider-hospital_1-0011.txt,False,9.347681
946,spider-hospital_1-0011.txt,False,7.800907
947,spider-hospital_1-0011.txt,False,9.879744
948,spider-hospital_1-0011.txt,False,8.703953
949,spider-hospital_1-0011.txt,False,8.39319
950,spider-hospital_1-0011.txt,False,7.947156
951,spider-hospital_1-0011.txt,False,9.072848
952,spider-hospital_1-0011.txt,False,8.007719
953,spider-hospital_1-0011.txt,False,7.831487
954,spider_bak-pilot_record-0011.txt,False,3.382594
955,spider_bak-ship_mission-0012.txt,False,2.685984
956,spider_bak-ship_mission-0012.txt,False,2.976075
957,db2csv-poker_player-0015_dev.txt,False,2.783308
958,db2csv-poker_player-0015_dev.txt,False,3.281351
959,spider_bak-products_for_hire-0007.txt,False,6.1455
960,spider_bak-phone_market-0009.txt,False,5.500982
961,spider-machine_repair-0010.txt,False,3.363189
962,spider_bak-apartment_rentals-0040.txt,False,6.089702
963,spider-company_1-0007.txt,False,4.692029
964,spider-local_govt_and_lot-0010.txt,False,7.535794
965,spider-local_govt_and_lot-0010.txt,True,9.151941
966,spider-local_govt_and_lot-0010.txt,False,8.013545
967,spider-local_govt_and_lot-0010.txt,False,7.39193
968,spider-local_govt_and_lot-0010.txt,True,7.670355
969,spider-local_govt_and_lot-0010.txt,False,8.028256
970,spider-local_govt_and_lot-0010.txt,True,9.636867
971,spider-local_govt_and_lot-0010.txt,False,7.81099
972,spider-local_govt_and_lot-0010.txt,False,7.686025
973,spider_bak-hr_1-0038.txt,False,5.427425
974,spider_bak-e_government-0001.txt,False,7.422044
975,spider-journal_committee-0017.txt,True,3.558154
976,spider-college_2-0072.txt,False,7.322975
977,spider-college_2-0072.txt,False,9.528478
978,spider-college_2-0072.txt,False,8.646231
979,spider_bak-network_2-0022.txt,False,4.955142
980,spider_bak-storm_record-0019.txt,False,3.87427
981,spider_bak-tracking_orders-0015.txt,False,5.664935
982,spider-party_people-0003.txt,False,3.779989
983,spider-party_people-0003.txt,True,4.136048
984,spider-party_people-0003.txt,True,3.97643
985,spider-college_1-0009.txt,False,4.978082
986,spider-college_1-0009.txt,True,5.04506
987,spider-college_1-0009.txt,True,5.263479
988,spider-college_1-0009.txt,True,5.291901
989,spider-college_1-0009.txt,True,5.498076
990,spider-college_1-0009.txt,False,5.340975
991,spider-loan_1-0035.txt,False,3.703757
992,spider-loan_1-0035.txt,False,3.553578
993,spider-loan_1-0035.txt,False,3.466354
994,spider-loan_1-0035.txt,False,3.508252
995,spider-loan_1-0035.txt,False,3.415773
996,spider-network_2-0028.txt,False,4.07682
997,spider-network_2-0028.txt,False,2.78252
998,spider-network_2-0028.txt,False,3.895383
999,spider_bak-hospital_1-0034.txt,False,11.833432
1000,spider_bak-hospital_1-0034.txt,False,8.596624
1001,spider_bak-hospital_1-0034.txt,False,8.601845
1002,spider_bak-dorm_1-0002.txt,False,4.141062
1003,db2csv-student_transcripts_tracking-0039_dev.txt,False,8.514223
1004,db2csv-orchestra-0026_dev.txt,False,4.081536
1005,db2csv-orchestra-0026_dev.txt,False,4.501964
1006,db2csv-orchestra-0026_dev.txt,False,4.386712
1007,spider-school_bus-0017.txt,False,3.822342
1008,spider-program_share-0009.txt,False,10.704137
1009,spider_bak-device-0003.txt,False,7.539929
1010,spider_bak-device-0003.txt,False,10.311982
1011,spider_bak-device-0003.txt,False,9.382123
1012,spider_bak-device-0003.txt,False,8.455868
1013,spider_bak-device-0003.txt,False,9.469992
1014,spider_bak-device-0003.txt,False,8.991815
1015,spider_bak-device-0003.txt,False,12.553469
1016,spider_bak-device-0003.txt,False,7.978037
1017,spider_bak-device-0003.txt,False,7.745681
1018,spider_bak-device-0003.txt,False,6.764945
1019,spider_bak-device-0003.txt,False,7.277318
1020,spider_bak-device-0003.txt,False,8.086614
1021,spider_bak-device-0003.txt,False,10.00978
1022,spider_bak-device-0003.txt,False,11.381043
1023,spider_bak-device-0003.txt,False,10.516315
1024,spider-swimming-0010.txt,False,11.243134
1025,spider_bak-election-0023.txt,False,6.665445
1026,spider_bak-local_govt_in_alabama-0015.txt,True,7.582394
1027,spider-student_assessment-0003.txt,False,13.705583
1028,spider_bak-workshop_paper-0002.txt,False,16.02837
1029,spider-ship_1-0001.txt,True,6.711173
1030,spider-game_injury-0018.txt,False,5.886879
1031,spider-game_injury-0018.txt,False,6.116463
1032,spider-game_injury-0018.txt,False,6.450847
1033,db2csv-dog_kennels-0032_dev.txt,False,14.665787
1034,spider_bak-twitter_1-0021.txt,False,13.857763
1035,spider_bak-voter_2-0019.txt,False,9.700086
1036,spider_bak-wedding-0020.txt,False,7.606486
1037,spider_bak-wedding-0020.txt,True,10.699401
1038,spider_bak-wedding-0020.txt,True,7.023086
1039,spider_bak-wedding-0020.txt,True,6.924588
1040,spider_bak-wedding-0020.txt,True,7.038237
1041,spider_bak-wedding-0020.txt,False,10.611981
1042,spider-train_station-0004.txt,False,9.910384
1043,spider_bak-game_injury-0013.txt,False,7.854448
1044,spider_bak-game_injury-0013.txt,True,7.44964
1045,spider_bak-game_injury-0013.txt,True,7.54434
1046,spider_bak-game_injury-0013.txt,True,7.460082
1047,spider_bak-game_injury-0013.txt,True,8.075739
1048,spider_bak-game_injury-0013.txt,True,15.551962
1049,spider_bak-game_injury-0013.txt,True,16.527525
1050,spider_bak-game_injury-0013.txt,True,8.851242
1051,spider_bak-game_injury-0013.txt,True,7.227665
1052,spider_bak-game_injury-0013.txt,True,9.391891
1053,spider_bak-game_injury-0013.txt,True,8.126872
1054,spider_bak-game_injury-0013.txt,True,8.121159
1055,spider_bak-game_injury-0013.txt,True,6.619786
1056,spider_bak-game_injury-0013.txt,False,6.55388
1057,spider_bak-game_injury-0013.txt,False,7.811173
1058,spider_bak-game_injury-0013.txt,False,7.297277
1059,spider_bak-game_injury-0013.txt,False,7.296709
1060,spider_bak-game_injury-0013.txt,False,6.867197
1061,spider_bak-game_injury-0013.txt,False,8.963641
1062,spider_bak-game_injury-0013.txt,False,15.509011
1063,spider_bak-game_injury-0013.txt,False,7.33049
1064,spider_bak-game_injury-0013.txt,False,8.946334
1065,spider_bak-game_injury-0013.txt,False,6.431242
1066,spider_bak-game_injury-0013.txt,False,7.24659
1067,spider_bak-game_injury-0013.txt,False,8.335105
1068,spider_bak-game_injury-0013.txt,False,9.677828
1069,spider-decoration_competition-0014.txt,False,7.040752
1070,spider-decoration_competition-0014.txt,False,7.112837
1071,spider-decoration_competition-0014.txt,False,9.420729
1072,spider-decoration_competition-0014.txt,False,9.513682
1073,spider-decoration_competition-0014.txt,False,11.42664
1074,spider-decoration_competition-0014.txt,False,10.462571
1075,spider_bak-game_injury-0007.txt,False,8.39388
1076,spider_bak-game_injury-0007.txt,False,9.335869
1077,spider-pilot_record-0009.txt,False,9.773652
1078,spider-network_2-0029.txt,False,6.883896
1079,spider-network_2-0029.txt,False,5.808804
1080,spider-network_2-0029.txt,False,8.38959
1081,spider-network_2-0029.txt,False,6.236183
1082,spider-network_2-0029.txt,False,5.695505
1083,spider-network_2-0029.txt,False,6.044293
1084,spider_bak-pilot_record-0012.txt,False,8.074586
1085,spider_bak-college_2-0079.txt,False,16.238573
1086,spider-loan_1-0008.txt,False,10.493187
1087,spider_bak-hospital_1-0021.txt,True,30.36816
1088,spider_bak-hospital_1-0021.txt,True,22.482078
1089,spider_bak-hospital_1-0021.txt,True,37.881389
1090,spider_bak-hospital_1-0021.txt,False,29.074248
1091,spider_bak-hospital_1-0021.txt,False,25.299827
1092,spider_bak-hospital_1-0021.txt,False,23.505013
1093,spider-loan_1-0034.txt,False,9.778162
1094,spider-party_people-0002.txt,False,9.505896
1095,spider-aircraft-0009.txt,False,0.644386
