ID,Benchmark,?Solved,Bound,Time
961,spider-college_1-0030.txt,True,2,2.354865
962,spider-college_1-0030.txt,True,2,2.518805
963,spider-college_1-0030.txt,True,2,2.400609
964,spider-college_1-0030.txt,True,3,6.60593
965,spider_bak-pilot_record-0002.txt,True,2,2.7359229999999997
966,spider-college_1-0024.txt,True,2,4.692647
967,spider-hr_1-0032.txt,False,2,1.842205
968,spider-hr_1-0032.txt,False,2,1.84383
969,spider-network_2-0005.txt,True,2,1.73786
970,spider-party_people-0006.txt,,1,
971,spider-party_people-0006.txt,,1,
972,spider-party_people-0006.txt,,1,
973,spider-party_people-0006.txt,,1,
974,spider-party_people-0006.txt,,1,
975,spider-party_people-0006.txt,,1,
976,spider_bak-ship_mission-0015.txt,True,2,2.564704
977,spider-party_people-0012.txt,,1,
978,spider-party_people-0012.txt,,1,
979,spider-party_people-0012.txt,,1,
980,spider-decoration_competition-0010.txt,True,2,6.139208
981,spider-decoration_competition-0010.txt,True,2,6.5254840000000005
982,spider-decoration_competition-0010.txt,True,2,19.857021
983,spider_bak-wrestler-0002.txt,True,2,1.6437720000000002
984,spider-program_share-0018.txt,True,2,3.4005579999999997
985,spider_bak-program_share-0005.txt,True,2,1.899778
986,spider-school_bus-0012.txt,True,2,20.292562
987,db2csv-car_1-0052_dev.txt,,1,
988,db2csv-employee_hire_evaluation-0037_dev.txt,True,2,0.977059
989,db2csv-employee_hire_evaluation-0037_dev.txt,True,2,2.069462
990,db2csv-employee_hire_evaluation-0037_dev.txt,True,2,1.868358
991,db2csv-employee_hire_evaluation-0037_dev.txt,True,2,1.54687
992,db2csv-employee_hire_evaluation-0037_dev.txt,True,2,1.492953
993,db2csv-employee_hire_evaluation-0037_dev.txt,True,3,5.079091999999999
994,spider-music_4-0029.txt,,1,
995,spider-music_4-0029.txt,,1,
996,spider-music_4-0029.txt,,1,
997,spider-music_4-0029.txt,,1,
998,spider-music_4-0029.txt,,1,
999,spider-music_4-0029.txt,,1,
1000,spider-school_player-0010.txt,True,2,4.518957
1001,spider-school_player-0010.txt,True,2,5.618231
1002,spider-school_player-0010.txt,True,2,8.557094
1003,spider-film_rank-0013.txt,True,2,4.106699
1004,spider-film_rank-0013.txt,True,2,5.010384
1005,spider-film_rank-0013.txt,True,2,6.453976
1006,db2csv-poker_player-0040_dev.txt,True,2,2.006601
1007,spider-music_4-0015.txt,,1,
1008,spider-music_4-0015.txt,,1,
1009,spider-music_4-0015.txt,,1,
1010,spider-music_4-0015.txt,,1,
1011,spider-music_4-0015.txt,,1,
1012,spider-music_4-0015.txt,,1,
1013,spider-twitter_1-0007.txt,False,7,45.137306
1014,spider-swimming-0015.txt,,1,
1015,db2csv-pets_1-0039_dev.txt,True,1,1.752501
1016,db2csv-pets_1-0039_dev.txt,True,1,2.113607
1017,db2csv-pets_1-0039_dev.txt,True,1,1.806883
1018,db2csv-pets_1-0039_dev.txt,True,1,2.139483
1019,db2csv-pets_1-0039_dev.txt,True,1,2.029888
1020,spider_bak-workshop_paper-0012.txt,True,2,18.019873
1021,spider_bak-workshop_paper-0012.txt,True,2,9.029751
1022,spider_bak-workshop_paper-0012.txt,True,2,15.863363
1023,spider_bak-workshop_paper-0012.txt,True,2,14.426384
1024,spider_bak-workshop_paper-0012.txt,True,2,10.507528
1025,spider_bak-workshop_paper-0012.txt,True,2,5.824
1026,spider_bak-twitter_1-0019.txt,True,2,1.352747
1027,spider-e_learning-0007.txt,False,7,42.864618
1028,spider-game_1-0039.txt,True,2,8.193021
1029,spider-ship_1-0004.txt,True,2,1.765168
1030,db2csv-concert_singer-0010_dev.txt,True,1,0.538165
1031,spider-activity_1-0043.txt,False,2,1.071793
1032,spider-swimming-0014.txt,,1,
1033,spider-film_rank-0012.txt,True,1,2.013785
1034,spider-film_rank-0012.txt,True,1,1.722575
1035,spider-film_rank-0012.txt,True,1,1.843922
1036,spider-film_rank-0012.txt,True,1,2.129144
1037,spider-film_rank-0012.txt,True,1,2.045427
1038,spider-film_rank-0012.txt,False,2,1.187486
1039,spider-film_rank-0012.txt,False,2,1.112011
1040,spider-film_rank-0012.txt,False,2,1.173339
1041,spider-film_rank-0012.txt,False,2,0.92179
1042,spider-film_rank-0012.txt,False,2,1.045381
1043,spider_bak-device-0007.txt,True,2,1.503236
1044,spider_bak-school_player-0018.txt,True,2,2.023807
1045,spider_bak-train_station-0008.txt,True,1,0.5705640000000001
1046,spider_bak-train_station-0008.txt,True,1,0.672384
1047,spider_bak-train_station-0008.txt,True,1,0.7340599999999999
1048,spider_bak-train_station-0008.txt,True,1,0.773351
1049,spider_bak-train_station-0008.txt,True,1,0.75373
1050,spider_bak-train_station-0008.txt,True,1,0.524651
1051,spider_bak-train_station-0008.txt,True,1,0.639486
1052,spider_bak-train_station-0008.txt,True,1,0.7169479999999999
1053,spider_bak-train_station-0008.txt,True,1,0.631166
1054,spider_bak-train_station-0008.txt,True,1,0.6952210000000001
1055,spider_bak-train_station-0008.txt,True,1,0.740924
1056,spider_bak-train_station-0008.txt,True,1,0.702947
1057,spider_bak-train_station-0008.txt,True,1,0.806444
1058,spider_bak-train_station-0008.txt,True,1,0.79115
1059,spider_bak-train_station-0008.txt,True,1,0.809566
1060,spider-school_bus-0007.txt,True,2,1.524462
1061,spider-program_share-0019.txt,True,2,2.861982
1062,spider_bak-insurance_policies-0003.txt,True,2,1.5928520000000002
1063,spider_bak-game_injury-0002.txt,,1,
1064,spider_bak-dorm_1-0012.txt,False,7,35.733365
1065,spider-network_2-0004.txt,True,2,1.132919
1066,spider-network_2-0004.txt,True,2,2.333288
1067,spider-network_2-0004.txt,True,2,1.877524
1068,spider-network_2-0004.txt,True,2,1.821016
1069,spider-network_2-0004.txt,True,2,1.776583
1070,spider-network_2-0004.txt,True,3,6.508742
1071,spider-wrestler-0014.txt,True,2,1.809207
1072,spider-party_people-0007.txt,,1,
1073,spider-loan_1-0019.txt,True,2,3.925537
1074,spider-loan_1-0019.txt,True,2,8.492524
1075,spider-loan_1-0019.txt,True,2,10.912478
1076,spider_bak-products_for_hire-0001.txt,True,2,6.420616
1077,spider_bak-products_for_hire-0001.txt,True,2,4.637555
1078,spider_bak-products_for_hire-0001.txt,True,2,9.53418
1079,db2csv-wta_1-0013_dev.txt,True,2,2.222705
1080,spider-tracking_orders-0015.txt,True,2,8.655332999999999
1081,spider-tracking_orders-0015.txt,True,2,11.635861
1082,spider-tracking_orders-0015.txt,True,2,15.724472
1083,db2csv-dog_kennels-0041_dev.txt,True,2,6.152843
1084,spider_bak-storm_record-0009.txt,True,2,1.218436
1085,spider_bak-college_1-0013.txt,True,2,3.517072
1086,spider_bak-movie_1-0023.txt,True,2,24.630904
1087,spider_bak-movie_1-0023.txt,True,2,30.354379
1088,spider_bak-movie_1-0023.txt,True,2,43.549458
1089,db2csv-dog_kennels-0051_dev.txt,False,7,58.239615
1090,spider-gymnast-0019.txt,True,2,2.009386
1091,spider-election_representative-0020.txt,True,2,2.56359
1092,spider_bak-company_employee-0002.txt,True,2,2.325244
1093,spider-election_representative-0008.txt,True,2,4.673232
1094,spider-election_representative-0008.txt,True,2,5.5769269999999995
1095,spider-election_representative-0008.txt,True,2,9.321596
1096,spider-inn_1-0002.txt,True,1,0.918701
1097,spider-company_1-0001.txt,True,2,1.185616
1098,spider-local_govt_and_lot-0002.txt,True,1,1.217048
1099,spider-local_govt_and_lot-0002.txt,True,2,6.295737
1100,spider-local_govt_and_lot-0002.txt,True,2,7.232851
1101,spider-local_govt_and_lot-0002.txt,True,1,1.056438
1102,spider-local_govt_and_lot-0002.txt,True,1,1.15259
1103,spider-local_govt_and_lot-0002.txt,True,1,1.227039
1104,spider-local_govt_and_lot-0002.txt,True,2,4.511902
1105,spider-local_govt_and_lot-0002.txt,True,2,4.618053
1106,spider-local_govt_and_lot-0002.txt,True,2,6.578279
1107,spider_bak-csu_1-0014.txt,True,1,1.640532
1108,spider_bak-csu_1-0014.txt,True,1,1.438758
1109,spider_bak-company_employee-0016.txt,True,2,1.180748
1110,spider_bak-company_employee-0016.txt,True,2,2.7159310000000003
1111,spider_bak-company_employee-0016.txt,True,2,3.15169
1112,spider_bak-company_employee-0016.txt,True,2,2.238991
1113,spider_bak-company_employee-0016.txt,True,2,2.814769
1114,spider_bak-company_employee-0016.txt,True,2,2.7067759999999996
1115,spider-customers_and_invoices-0002.txt,False,7,50.97544
1116,spider_bak-student_1-0028.txt,True,2,3.776074
1117,spider_bak-student_1-0028.txt,True,2,4.6819869999999995
1118,spider_bak-student_1-0028.txt,True,2,4.3674990000000005
1119,spider_bak-student_1-0028.txt,True,2,2.256747
1120,spider_bak-student_1-0028.txt,True,3,21.222743
1121,spider_bak-student_1-0028.txt,True,3,13.88306
1122,spider_bak-student_1-0028.txt,True,2,3.166759
1123,spider_bak-student_1-0028.txt,True,2,2.922728
1124,spider_bak-student_1-0028.txt,True,2,3.150355
1125,spider_bak-student_1-0028.txt,True,2,3.104634
1126,spider_bak-student_1-0028.txt,True,2,3.432338
1127,spider_bak-student_1-0028.txt,True,2,3.543886
1128,spider_bak-student_1-0028.txt,True,2,3.964587
1129,spider_bak-student_1-0028.txt,True,2,3.995813
1130,spider_bak-student_1-0028.txt,True,2,3.204931
1131,spider_bak-student_1-0028.txt,True,2,4.841614
1132,spider_bak-student_1-0028.txt,True,2,4.2229980000000005
1133,spider_bak-student_1-0028.txt,True,2,3.4465649999999997
1134,spider_bak-student_1-0028.txt,True,3,6.864452
1135,spider_bak-student_1-0028.txt,True,2,4.755311000000001
1136,spider_bak-student_1-0028.txt,True,2,5.266757
1137,spider_bak-student_1-0028.txt,True,3,11.513372
1138,spider_bak-student_1-0028.txt,True,2,4.420285
1139,spider_bak-student_1-0028.txt,True,2,4.562044
1140,spider_bak-student_1-0028.txt,True,3,7.747908000000001
1141,spider_bak-student_1-0028.txt,True,3,14.793713
1142,spider_bak-student_1-0028.txt,True,2,4.816728
1143,spider_bak-student_1-0028.txt,True,2,5.024031
1144,spider-inn_1-0014.txt,True,1,1.284421
1145,spider_bak-tracking_grants_for_research-0014.txt,,1,
1146,spider-journal_committee-0011.txt,True,2,28.985543999999997
1147,spider-journal_committee-0005.txt,True,2,2.822163
1148,spider-journal_committee-0005.txt,True,2,3.056454
1149,spider-journal_committee-0005.txt,True,2,2.893667
1150,spider_bak-swimming-0015.txt,,1,
1151,spider_bak-musical-0004.txt,,1,
1152,spider_bak-college_2-0081.txt,,1,
1153,spider_bak-college_2-0081.txt,,1,
1154,spider_bak-college_2-0081.txt,,1,
1155,db2csv-cre_Doc_Template_Mgt-0058_dev.txt,True,2,21.780538
1156,spider-hr_1-0019.txt,True,2,2.659098
1157,spider-store_product-0004.txt,,1,
1158,spider-wrestler-0002.txt,True,2,2.415733
1159,spider_bak-ship_mission-0002.txt,True,2,2.015574
1160,spider-loan_1-0027.txt,True,2,11.566477
1161,spider-hospital_1-0029.txt,,1,
1162,spider-hospital_1-0029.txt,,1,
1163,spider-hospital_1-0029.txt,,1,
1164,spider_bak-dorm_1-0004.txt,True,2,1.751687
1165,spider-decoration_competition-0013.txt,True,2,4.845054
1166,spider-decoration_competition-0013.txt,True,2,4.266005
1167,spider-decoration_competition-0013.txt,True,2,8.076447
1168,spider-decoration_competition-0013.txt,True,2,7.732761
1169,spider-decoration_competition-0013.txt,True,2,19.284910000000004
1170,spider-decoration_competition-0013.txt,True,2,6.033664
1171,spider_bak-election_representative-0020.txt,True,2,1.768106
1172,spider-dorm_1-0042.txt,True,2,17.465213
1173,spider-dorm_1-0042.txt,True,2,13.828477
1174,db2csv-student_transcripts_tracking-0053_dev.txt,True,2,3.2094810000000003
1175,db2csv-student_transcripts_tracking-0053_dev.txt,True,2,2.706013
1176,db2csv-student_transcripts_tracking-0053_dev.txt,True,2,4.004442
1177,db2csv-student_transcripts_tracking-0053_dev.txt,True,2,4.564595
1178,db2csv-student_transcripts_tracking-0053_dev.txt,True,2,3.609613
1179,db2csv-student_transcripts_tracking-0053_dev.txt,True,2,2.512877
1180,db2csv-student_transcripts_tracking-0053_dev.txt,True,2,3.118198
1181,db2csv-student_transcripts_tracking-0053_dev.txt,True,2,2.198659
1182,db2csv-student_transcripts_tracking-0053_dev.txt,True,2,2.439733
1183,db2csv-student_transcripts_tracking-0053_dev.txt,True,2,3.711325
1184,spider_bak-election_representative-0008.txt,True,2,6.163805
1185,spider_bak-election_representative-0008.txt,True,2,4.339596
1186,spider_bak-election_representative-0008.txt,True,2,6.617934999999999
1187,spider-bike_1-0002.txt,True,2,2.193202
1188,spider_bak-program_share-0012.txt,True,1,1.382589
1189,spider_bak-program_share-0012.txt,,1,
1190,spider_bak-program_share-0012.txt,,1,
1191,spider_bak-program_share-0012.txt,,1,
1192,spider_bak-program_share-0012.txt,,1,
1193,spider_bak-program_share-0012.txt,,1,
1194,spider-book_2-0018.txt,True,2,3.054284
1195,spider-storm_record-0010.txt,False,7,47.175452
1196,spider-local_govt_mdm-0006.txt,True,1,1.293604
1197,spider-local_govt_mdm-0006.txt,True,1,1.558159
1198,spider-local_govt_mdm-0006.txt,True,2,14.944631
1199,spider-local_govt_mdm-0006.txt,True,2,14.683235
1200,spider-local_govt_mdm-0006.txt,False,2,0.902788
1201,spider-local_govt_mdm-0006.txt,True,1,0.938757
1202,spider-local_govt_mdm-0006.txt,True,1,1.101432
1203,spider-local_govt_mdm-0006.txt,True,1,1.35485
1204,spider-local_govt_mdm-0006.txt,True,1,1.269788
1205,spider-local_govt_mdm-0006.txt,True,2,28.609101
1206,spider-school_player-0013.txt,True,2,9.202107
1207,spider-phone_market-0002.txt,True,2,2.057252
1208,spider-music_4-0016.txt,,1,
1209,spider-music_4-0016.txt,,1,
1210,spider-music_4-0016.txt,,1,
1211,spider-music_4-0016.txt,,1,
1212,spider-music_4-0016.txt,,1,
1213,spider-music_4-0016.txt,,1,
1214,spider-music_4-0016.txt,,1,
1215,spider-music_4-0016.txt,,1,
1216,spider-music_4-0016.txt,,1,
1217,spider-music_4-0016.txt,,1,
1218,spider-swimming-0002.txt,,1,
1219,spider-activity_1-0041.txt,True,1,2.0833280000000003
1220,spider-activity_1-0041.txt,True,1,2.061496
1221,spider-activity_1-0041.txt,True,1,1.901683
1222,spider_bak-local_govt_in_alabama-0013.txt,True,2,11.647508
1223,spider-e_government-0020.txt,True,2,4.237544
1224,spider_bak-twitter_1-0027.txt,True,2,1.970621
1225,spider_bak-workshop_paper-0010.txt,True,2,5.787942
1226,spider_bak-workshop_paper-0010.txt,True,2,7.119578000000001
1227,spider_bak-workshop_paper-0010.txt,True,2,6.260864
1228,spider_bak-product_catalog-0007.txt,True,2,6.516462
1229,spider_bak-device-0004.txt,True,2,1.722954
1230,spider-film_rank-0011.txt,True,2,4.404597
1231,spider-film_rank-0011.txt,True,2,7.918978
1232,spider_bak-device-0010.txt,True,2,14.523478
1233,spider-local_govt_mdm-0007.txt,True,1,1.3892529999999998
1234,spider_bak-customers_and_addresses-0041.txt,True,2,2.070787
1235,spider_bak-customers_and_addresses-0041.txt,True,1,0.843848
1236,spider_bak-customers_and_addresses-0041.txt,True,1,0.985452
1237,spider_bak-customers_and_addresses-0041.txt,True,1,1.072487
1238,spider_bak-customers_and_addresses-0041.txt,True,1,1.010424
1239,spider_bak-customers_and_addresses-0041.txt,True,1,1.24926
1240,spider_bak-customers_and_addresses-0041.txt,True,1,0.7361230000000001
1241,spider_bak-customers_and_addresses-0041.txt,True,1,1.074538
1242,spider_bak-customers_and_addresses-0041.txt,True,1,0.883928
1243,spider_bak-customers_and_addresses-0041.txt,True,1,1.013134
1244,spider_bak-customers_and_addresses-0041.txt,True,1,1.0803
1245,spider_bak-customers_and_addresses-0041.txt,True,2,2.215367
1246,spider_bak-customers_and_addresses-0041.txt,True,1,0.937112
1247,spider_bak-customers_and_addresses-0041.txt,True,1,1.056625
1248,spider_bak-customers_and_addresses-0041.txt,True,1,1.053885
1249,spider_bak-customers_and_addresses-0041.txt,True,1,0.8627739999999999
1250,spider_bak-customers_and_addresses-0041.txt,True,1,1.265553
1251,spider_bak-customers_and_addresses-0041.txt,True,1,1.548356
1252,spider_bak-customers_and_addresses-0041.txt,True,2,2.519306
1253,spider_bak-customers_and_addresses-0041.txt,True,1,1.365148
1254,spider_bak-customers_and_addresses-0041.txt,True,1,0.97112
1255,spider-book_2-0019.txt,True,2,1.933646
1256,spider_bak-train_station-0023.txt,True,2,1.665271
1257,spider_bak-train_station-0023.txt,True,2,1.084707
1258,spider_bak-train_station-0023.txt,True,2,1.090795
1259,spider_bak-train_station-0023.txt,True,2,2.710004
1260,spider_bak-train_station-0023.txt,True,2,3.446361
1261,spider_bak-train_station-0023.txt,True,2,3.187333
1262,spider-school_bus-0004.txt,True,2,1.365867
1263,spider_bak-election_representative-0009.txt,True,2,3.788064
1264,spider_bak-election_representative-0009.txt,True,2,8.6232
1265,spider_bak-election_representative-0009.txt,True,2,12.12283
1266,spider_bak-election_representative-0009.txt,True,2,19.911048
1267,spider_bak-election_representative-0009.txt,True,2,7.129614999999999
1268,spider_bak-election_representative-0009.txt,True,2,13.511632
1269,spider-decoration_competition-0012.txt,True,2,4.66038
1270,spider-decoration_competition-0012.txt,True,2,6.869074
1271,spider-decoration_competition-0012.txt,True,2,9.86203
1272,spider_bak-wrestler-0014.txt,True,2,4.107209
1273,spider-party_people-0004.txt,,1,
1274,spider-loan_1-0026.txt,True,2,35.85781
1275,spider-loan_1-0026.txt,False,2,1.237015
1276,spider-loan_1-0026.txt,True,2,27.827466
1277,spider-hospital_1-0014.txt,,1,
1278,spider-hospital_1-0014.txt,,1,
1279,spider-hospital_1-0014.txt,,1,
1280,spider-college_1-0032.txt,True,2,2.191767
1281,spider-college_1-0032.txt,True,1,1.207696
1282,spider-college_1-0032.txt,True,1,1.901313
1283,spider-college_1-0032.txt,True,1,1.63922
1284,spider-college_1-0032.txt,True,1,1.822223
1285,spider-college_1-0032.txt,True,1,2.112612
1286,spider-college_1-0032.txt,True,1,1.132997
1287,spider-college_1-0032.txt,True,1,1.607813
1288,spider-college_1-0032.txt,True,1,1.803288
1289,spider-college_1-0032.txt,True,1,1.792039
1290,spider-college_1-0032.txt,True,1,1.527636
1291,spider-college_1-0032.txt,True,1,1.029029
1292,spider-college_1-0032.txt,True,1,1.113073
1293,spider-college_1-0032.txt,True,1,1.629077
1294,spider-college_1-0032.txt,True,1,1.486623
1295,spider-college_1-0032.txt,True,2,5.1171310000000005
1296,spider-college_1-0032.txt,True,2,4.624239
1297,spider-college_1-0032.txt,True,2,4.7872319999999995
1298,spider-college_1-0032.txt,True,2,3.943395
1299,spider-college_1-0032.txt,True,2,4.9015830000000005
1300,spider-college_1-0032.txt,True,3,31.071720000000003
1301,db2csv-concert_singer-0009_dev.txt,True,1,0.565209
1302,spider_bak-hospital_1-0033.txt,,1,
1303,spider_bak-hospital_1-0033.txt,,1,
1304,spider_bak-hospital_1-0033.txt,,1,
1305,spider_bak-hospital_1-0033.txt,,1,
1306,spider_bak-hospital_1-0033.txt,,1,
1307,spider_bak-hospital_1-0033.txt,,1,
1308,spider_bak-hospital_1-0033.txt,,1,
1309,spider_bak-hospital_1-0033.txt,,1,
1310,spider_bak-hospital_1-0033.txt,,1,
1311,spider_bak-hospital_1-0033.txt,,1,
1312,spider_bak-hospital_1-0033.txt,,1,
1313,spider_bak-hospital_1-0033.txt,,1,
1314,spider_bak-hospital_1-0033.txt,,1,
1315,spider_bak-hospital_1-0033.txt,,1,
1316,spider_bak-hospital_1-0033.txt,,1,
1317,spider_bak-hospital_1-0033.txt,,1,
1318,spider_bak-hospital_1-0033.txt,,1,
1319,spider_bak-hospital_1-0033.txt,,1,
1320,spider_bak-hospital_1-0033.txt,,1,
1321,spider_bak-hospital_1-0033.txt,,1,
1322,spider_bak-college_1-0010.txt,True,2,3.871822
1323,spider_bak-college_1-0010.txt,True,2,4.385692
1324,spider_bak-college_1-0010.txt,True,2,2.830865
1325,spider_bak-college_1-0010.txt,True,3,6.101227
1326,spider_bak-college_1-0010.txt,True,3,6.818685
1327,spider_bak-college_1-0010.txt,True,2,3.44648
1328,spider_bak-college_1-0010.txt,True,2,2.878305
1329,spider_bak-college_1-0010.txt,True,2,2.988628
1330,spider_bak-college_1-0010.txt,True,2,4.73455
1331,spider_bak-college_1-0010.txt,True,2,3.348388
1332,spider_bak-college_1-0010.txt,True,2,2.772764
1333,spider_bak-college_1-0010.txt,True,3,5.678814
1334,spider_bak-college_1-0010.txt,True,2,4.206297
1335,spider_bak-college_1-0010.txt,True,2,3.079584
1336,spider_bak-college_1-0010.txt,True,3,11.485175000000002
1337,spider_bak-college_1-0010.txt,True,2,3.019278
1338,spider_bak-college_1-0010.txt,True,2,2.730543
1339,spider_bak-college_1-0010.txt,True,3,5.994408
1340,spider_bak-college_1-0010.txt,True,3,5.25808
1341,spider_bak-college_1-0010.txt,True,2,3.4712579999999997
1342,spider_bak-college_1-0010.txt,True,2,3.633550000000001
1343,spider_bak-musical-0011.txt,,1,
1344,spider_bak-musical-0011.txt,,1,
1345,spider_bak-musical-0011.txt,,1,
1346,spider_bak-musical-0011.txt,,1,
1347,spider_bak-musical-0011.txt,,1,
1348,spider_bak-musical-0011.txt,,1,
1349,spider-tracking_orders-0016.txt,True,2,5.75038
1350,spider-tracking_orders-0016.txt,True,2,11.713273
1351,spider-tracking_orders-0016.txt,True,2,7.182561
1352,spider_bak-musical-0005.txt,,1,
1353,db2csv-poker_player-0014_dev.txt,True,2,3.242615
1354,db2csv-poker_player-0014_dev.txt,True,2,5.083879
1355,db2csv-poker_player-0014_dev.txt,True,2,9.063372
1356,spider-journal_committee-0004.txt,True,2,1.741368
1357,spider_bak-swimming-0014.txt,,1,
1358,spider-journal_committee-0010.txt,True,2,18.82896
1359,spider-inn_1-0029.txt,True,2,1.844358
1360,spider_bak-local_govt_mdm-0008.txt,True,2,1.4667059999999998
1361,spider_bak-e_government-0006.txt,True,2,1.449796
1362,spider-inn_1-0001.txt,True,1,1.031382
1363,spider-inn_1-0001.txt,True,2,2.68312
1364,spider-inn_1-0001.txt,True,1,1.15207
1365,spider-inn_1-0001.txt,True,2,3.057887
1366,spider-inn_1-0001.txt,True,1,1.200451
1367,spider-inn_1-0001.txt,True,2,2.3822989999999997
1368,spider-inn_1-0001.txt,True,1,1.194893
1369,spider-inn_1-0001.txt,True,1,1.198333
1370,spider-inn_1-0001.txt,True,2,2.872301
1371,spider-inn_1-0001.txt,True,1,1.259095
1372,spider-local_govt_in_alabama-0013.txt,True,2,3.382833
1373,spider-club_1-0032.txt,True,2,20.856954
1374,spider-club_1-0032.txt,True,2,20.60954
1375,spider-club_1-0032.txt,True,2,14.959103
1376,spider-club_1-0032.txt,True,2,19.48479
1377,spider-club_1-0032.txt,True,2,17.850523
1378,spider-club_1-0032.txt,True,2,47.56464
1379,spider_bak-e_government-0016.txt,True,2,1.505364
1380,spider-local_govt_and_lot-0011.txt,False,7,37.682996
1381,db2csv-battle_death-0012_dev.txt,,1,
1382,spider_bak-company_employee-0011.txt,True,2,24.040211999999997
1383,spider-machine_repair-0005.txt,True,2,2.531561
1384,spider-election-0023.txt,True,2,1.601957
1385,db2csv-pets_1-0031_dev.txt,True,2,4.219859
1386,spider_bak-swimming-0010.txt,,1,
1387,spider_bak-college_1-0028.txt,False,10,52.633062
1388,spider-department_store-0043.txt,True,1,1.1558199999999998
1389,spider_bak-tracking_orders-0016.txt,True,2,4.099602
1390,spider_bak-tracking_orders-0016.txt,True,2,9.446507
1391,spider_bak-tracking_orders-0016.txt,True,2,4.79192
1392,spider_bak-network_2-0009.txt,True,1,0.675038
1393,spider_bak-network_2-0009.txt,True,1,0.732691
1394,spider_bak-network_2-0009.txt,True,1,0.709106
1395,spider_bak-network_2-0009.txt,True,1,0.5747129999999999
1396,spider_bak-network_2-0009.txt,True,1,0.554459
1397,spider_bak-network_2-0009.txt,True,2,1.144891
1398,spider-store_product-0001.txt,True,2,1.380424
1399,spider_bak-game_injury-0011.txt,,1,
1400,spider_bak-game_injury-0011.txt,,1,
1401,spider_bak-game_injury-0011.txt,,1,
1402,spider_bak-game_injury-0011.txt,,1,
1403,spider_bak-game_injury-0011.txt,,1,
1404,spider_bak-game_injury-0011.txt,,1,
1405,spider_bak-game_injury-0011.txt,,1,
1406,spider_bak-game_injury-0011.txt,,1,
1407,spider_bak-game_injury-0011.txt,,1,
1408,spider_bak-game_injury-0011.txt,,1,
1409,spider_bak-game_injury-0011.txt,,1,
1410,spider_bak-game_injury-0011.txt,,1,
1411,spider_bak-game_injury-0011.txt,,1,
1412,spider_bak-game_injury-0011.txt,,1,
1413,spider_bak-game_injury-0011.txt,,1,
1414,spider_bak-game_injury-0005.txt,,1,
1415,spider_bak-game_injury-0005.txt,,1,
1416,spider_bak-game_injury-0005.txt,,1,
1417,spider_bak-game_injury-0005.txt,,1,
1418,spider_bak-game_injury-0005.txt,,1,
1419,spider_bak-game_injury-0005.txt,,1,
1420,spider_bak-game_injury-0005.txt,,1,
1421,spider_bak-game_injury-0005.txt,,1,
1422,spider_bak-game_injury-0005.txt,,1,
1423,spider_bak-game_injury-0005.txt,,1,
1424,spider_bak-game_injury-0005.txt,,1,
1425,spider_bak-game_injury-0005.txt,,1,
1426,spider_bak-game_injury-0005.txt,,1,
1427,spider_bak-game_injury-0005.txt,,1,
1428,spider_bak-game_injury-0005.txt,,1,
1429,spider_bak-program_share-0017.txt,True,2,1.490612
1430,spider_bak-program_share-0017.txt,True,1,0.836997
1431,spider_bak-program_share-0017.txt,True,1,0.76464
1432,spider_bak-program_share-0017.txt,True,1,0.95412
1433,spider_bak-program_share-0017.txt,True,1,0.768977
1434,spider_bak-program_share-0017.txt,True,1,0.8634270000000001
1435,spider_bak-program_share-0017.txt,True,1,0.8419989999999999
1436,spider_bak-program_share-0017.txt,True,1,0.8049660000000001
1437,spider_bak-program_share-0017.txt,True,1,0.887736
1438,spider_bak-program_share-0017.txt,True,1,0.7966489999999999
1439,spider_bak-program_share-0017.txt,True,1,1.003267
1440,spider_bak-program_share-0017.txt,True,1,0.918144
1441,spider_bak-program_share-0017.txt,True,1,0.935476
1442,spider_bak-program_share-0017.txt,True,2,2.195014
1443,spider_bak-program_share-0017.txt,True,1,0.986312
1444,spider_bak-program_share-0017.txt,True,2,1.86676
1445,spider_bak-program_share-0017.txt,True,1,0.844454
1446,spider_bak-program_share-0017.txt,True,1,1.143304
1447,spider_bak-program_share-0017.txt,True,1,0.960339
1448,spider_bak-program_share-0017.txt,True,1,1.105156
1449,spider_bak-program_share-0017.txt,True,1,0.9131
1450,spider-race_track-0003.txt,True,2,1.929236
1451,spider-race_track-0003.txt,True,1,0.78392
1452,spider-race_track-0003.txt,True,1,0.883961
1453,spider-sports_competition-0021.txt,True,2,1.946191
1454,spider-school_player-0002.txt,True,2,1.80952
1455,spider-game_1-0002.txt,True,2,0.990585
1456,spider-game_1-0002.txt,True,2,1.557876
1457,spider-game_1-0002.txt,True,2,1.605377
1458,spider-game_1-0002.txt,True,2,1.566436
1459,spider-game_1-0002.txt,True,2,1.86522
1460,spider-game_1-0002.txt,True,3,6.018176
1461,spider-product_catalog-0007.txt,True,2,7.910762999999999
1462,spider-ship_1-0017.txt,True,2,0.661759
1463,spider-ship_1-0017.txt,True,2,1.231762
1464,spider-ship_1-0017.txt,True,2,1.16597
1465,spider-ship_1-0017.txt,True,2,2.124454
1466,spider-ship_1-0017.txt,True,2,1.721161
1467,spider-ship_1-0017.txt,True,2,2.822744
1468,spider-document_management-0020.txt,True,2,2.400501
1469,db2csv-voter_1-0013_dev.txt,True,2,6.37699
1470,spider-game_1-0016.txt,True,2,2.315392
1471,spider-activity_1-0044.txt,True,2,3.929495
1472,spider-game_1-0017.txt,False,7,42.219891
