ProblemID,QueryID,?Refuted,Counterexample,Time,?VeriEQLRefuted,VeriEQL time,#Iters,#Backtracking,%Backtracking Type 2,Unsat core sizes,M sizes,solving times
1715,54,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [102, None, 853], [101, 0, 0]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [102, 100, 0, None], [102, None, None, None]]}",0.106798,False,0.30613,3.0,1.0,0.0,[1],[8],"[0.0102, 0.016596]"
1715,55,False,,0.207991,False,0.297038,3.0,2.0,0.5,"[1, 5]","[5, 5]",[0.010899]
1715,56,False,,0.330696,False,0.284743,3.0,2.0,0.5,"[3, 6]","[6, 6]",[0.010779]
1715,57,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [102, None, 1], [101, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [None, 100, None, 0], [102, None, None, None]]}",0.225503,False,0.2919899999999999,4.0,2.0,0.5,"[1, 5]","[5, 5]","[0.014899, 0.017798]"
1715,58,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [101, None, None], [100, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [None, 99, None, 0]]}",0.139643,False,0.286389,3.0,1.0,0.0,[1],[5],"[0.012393, 0.017443]"
1715,59,False,,0.190726,False,0.273617,3.0,2.0,0.5,"[1, 4]","[4, 4]",[0.010137]
1715,60,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [None, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [None, 99, None, None]]}",0.129858,False,0.283525,3.0,1.0,0.0,[1],[4],"[0.015989, 0.019974]"
1715,61,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [102, None, 1], [101, 375, 0]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [101, 100, None, 7700], [102, None, 0, None]]}",0.165892,False,0.281337,4.0,2.0,0.5,"[1, 4]","[4, 4]","[0.010685, 0.015389]"
1715,62,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [None, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count']]}",0.128182,False,0.277165,3.0,1.0,0.0,[1],[4],"[0.010173, 0.022425]"
1715,63,False,,0.393008,False,0.275553,3.0,2.0,0.5,"[1, 4]","[4, 4]",[0.012432]
1715,64,,,,False,,,,,,,
1715,65,False,,0.339963,False,0.271563,3.0,2.0,0.5,"[2, 4]","[4, 4]",[0.011013]
1715,66,False,,0.222109,False,0.290314,3.0,2.0,0.5,"[1, 5]","[5, 5]",[0.015502]
1715,67,False,,0.243719,False,0.285435,3.0,2.0,0.5,"[2, 5]","[5, 5]",[0.011173]
1715,68,False,,0.247012,False,0.281738,3.0,2.0,0.5,"[2, 5]","[5, 5]",[0.011402]
1715,69,False,,0.286042,False,0.286544,3.0,2.0,0.5,"[2, 5]","[5, 5]",[0.009362]
1715,70,False,,0.43696,False,0.338828,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.009206]
1715,71,False,,0.174833,False,0.288849,3.0,2.0,0.5,"[1, 5]","[5, 5]",[0.011178]
1715,72,False,,0.190953,False,0.286635,3.0,2.0,0.5,"[1, 5]","[5, 5]",[0.012541]
1715,73,False,,0.204502,False,0.333025,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.01154]
1715,74,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [None, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [None, 99, None, None]]}",0.143157,False,0.298116,3.0,1.0,0.0,[1],[5],"[0.011012, 0.022621]"
1715,75,False,,0.186808,False,0.28891,3.0,2.0,0.5,"[1, 5]","[5, 5]",[0.012772]
1715,76,True,"{'chests': [['chest_id', 'apple_count', 'orange_count']], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count']]}",0.162467,False,0.28985,3.0,1.0,0.0,[1],[5],"[0.011386, 0.020092]"
1715,77,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [101, None, None], [100, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [None, 99, 0, None]]}",0.131338,False,0.292909,3.0,1.0,0.0,[1],[5],"[0.009495, 0.018512]"
1715,78,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [100, None, None], [99, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [None, 117, 0, None]]}",0.110872,False,0.2904549999999999,3.0,1.0,0.0,[1],[5],"[0.013604, 0.017303]"
1715,79,,,,False,0.294017,,,,,,
1715,80,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [101, None, None], [100, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [None, 121, 0, 2], [None, 99, None, None]]}",0.134848,True,0.241475,3.0,1.0,0.0,[1],[5],"[0.016202, 0.024194]"
1715,81,False,,0.199559,False,0.290036,3.0,2.0,0.5,"[1, 5]","[5, 5]",[0.011667]
1715,82,False,,0.195831,False,0.279315,3.0,2.0,0.5,"[1, 5]","[5, 5]",[0.009419]
1715,83,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [100, None, 0]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [100, None, None, 0]]}",0.16471,False,0.347152,3.0,1.0,0.0,[1],[7],"[0.014275, 0.024648]"
1715,84,True,"{'chests': [['chest_id', 'apple_count', 'orange_count']], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [None, 99, None, None]]}",0.593745,False,0.299021,3.0,1.0,0.0,[2],[8],"[0.014049, 0.034722]"
1715,85,,,,False,0.271387,,,,,,
1715,86,False,,0.51919,False,0.367089,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.016251]
1715,87,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [101, 0, None], [100, 0, 0]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [101, 99, 4063, 1]]}",0.199989,False,0.289466,4.0,2.0,0.5,"[1, 5]","[5, 5]","[0.011319, 0.017925]"
1715,88,False,,0.176563,False,0.297158,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.010193]
1715,89,,,,False,0.280038,,,,,,
1715,90,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [101, 1, 853], [100, 0, 0]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [101, 99, None, None], [None, None, 0, 0]]}",0.170836,False,0.281762,4.0,2.0,0.5,"[1, 5]","[5, 5]","[0.007724, 0.014295]"
1715,91,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [120, 1, 853], [None, 0, 0]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [120, 119, None, None], [None, None, 0, 0]]}",0.449876,False,0.299412,8.0,6.0,0.5,"[3, 4, 6, 4, 6, 7]","[7, 7, 7, 7, 7, 7]","[0.011423, 0.028877]"
1715,92,,,,False,0.295001,,,,,,
1715,93,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [101, 1, None], [100, 0, 0]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [101, None, None, 0]]}",0.117798,False,0.269426,3.0,1.0,0.0,[2],[7],"[0.011801, 0.014174]"
1715,94,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [102, 1, 853], [101, 0, 0]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [102, 100, None, None], [102, None, None, 946]]}",0.128434,False,0.281795,3.0,1.0,0.0,[2],[7],"[0.009528, 0.019547]"
1715,95,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [101, None, None], [100, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [None, 99, 0, None]]}",0.13438,False,0.293359,3.0,1.0,0.0,[1],[7],"[0.010813, 0.01677]"
1715,96,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [102, None, None], [101, 1, 1]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [None, None, None, 0], [101, 99, None, None]]}",0.177659,False,0.280634,4.0,2.0,0.5,"[1, 4]","[4, 4]","[0.011644, 0.019913]"
1715,97,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [101, 1, 1]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [101, None, None, None], [None, 99, None, 0]]}",0.457936,False,0.282007,4.0,2.0,0.5,"[1, 4]","[4, 4]","[0.009925, 0.029989]"
1715,98,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [101, 1, 1]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [101, None, None, None], [None, 99, None, 0]]}",0.200224,False,0.282768,4.0,2.0,0.5,"[1, 4]","[4, 4]","[0.011555, 0.026663]"
1715,99,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [101, 1, 1]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [101, None, None, None], [None, 99, None, 0]]}",0.183049,False,0.279265,4.0,2.0,0.5,"[1, 4]","[4, 4]","[0.014407, 0.016356]"
1715,100,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [1, None, None], [None, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [None, None, None, 1]]}",0.125984,False,0.2846059999999999,3.0,1.0,0.0,[1],[4],"[0.012007, 0.023124]"
1715,101,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [1, None, None], [None, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [None, None, None, 1]]}",0.124161,False,0.291932,3.0,1.0,0.0,[1],[4],"[0.010948, 0.017707]"
1715,102,False,,0.055499,False,0.283211,1.0,1.0,1.0,[1],[2],[]
1715,103,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [102, None, None], [101, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [101, 100, 1, None], [102, None, None, 1]]}",0.17402,False,0.291828,4.0,2.0,0.5,"[1, 4]","[4, 4]","[0.01418, 0.016707]"
1715,104,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [101, 0, 853], [100, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [100, 99, 1, 1]]}",0.492005,False,0.2851519999999999,4.0,2.0,0.5,"[1, 4]","[4, 4]","[0.010055, 0.030862]"
1715,105,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [102, None, 7024], [101, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [102, 100, 1, 0], [101, None, None, 1]]}",0.192763,False,0.288328,4.0,2.0,0.5,"[1, 4]","[4, 4]","[0.012579, 0.019263]"
1715,106,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [102, None, 7024], [101, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [102, 100, 1, 0], [101, None, None, 1]]}",0.185028,False,0.283622,4.0,2.0,0.5,"[1, 4]","[4, 4]","[0.010888, 0.018004]"
1715,107,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [None, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [None, 99, None, None]]}",0.113444,False,0.283198,3.0,1.0,0.0,[1],[4],"[0.00985, 0.016842]"
1715,108,False,,0.154584,False,0.280384,3.0,2.0,0.5,"[1, 4]","[4, 4]",[0.011498]
1715,109,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [None, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count']]}",0.104375,False,0.28109,3.0,1.0,0.0,[1],[4],"[0.010969, 0.014506]"
1715,110,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [0, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count']]}",0.095815,False,0.290012,3.0,1.0,0.0,[1],[5],"[0.009871, 0.017894]"
1715,111,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [None, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count']]}",0.101809,False,0.291714,3.0,1.0,0.0,[1],[4],"[0.011105, 0.015074]"
1715,112,False,,0.227274,False,0.283847,3.0,2.0,0.5,"[1, 4]","[4, 4]",[0.011245]
1715,113,False,,0.185867,False,0.290222,3.0,2.0,0.5,"[1, 4]","[4, 4]",[0.009474]
1715,114,False,,0.212928,False,0.289443,3.0,2.0,0.5,"[1, 5]","[5, 5]",[0.010307]
1715,115,False,,0.188161,False,0.27786,3.0,2.0,0.5,"[1, 4]","[4, 4]",[0.013693]
1715,116,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [100, 2655, 2577], [None, 0, 0]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [100, None, None, None]]}",0.1155,False,0.280147,3.0,1.0,0.0,[2],[4],"[0.011019, 0.018209]"
1715,117,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [1, None, None], [None, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [None, None, None, 1]]}",0.53107,False,0.295135,3.0,1.0,0.0,[1],[4],"[0.01001, 0.018601]"
1715,118,False,,0.257431,False,0.2771679999999999,3.0,2.0,0.5,"[1, 4]","[4, 4]",[0.011737]
1715,119,False,,0.204791,False,0.283553,3.0,2.0,0.5,"[1, 4]","[4, 4]",[0.009803]
1715,120,False,,0.263202,False,0.281778,3.0,2.0,0.5,"[1, 4]","[4, 4]",[0.037757]
1715,121,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [101, 1, 1]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [101, None, None, None], [None, 99, None, 0]]}",0.333115,False,0.280198,4.0,2.0,0.5,"[1, 4]","[4, 4]","[0.011205, 0.024743]"
1715,122,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [101, 1, 1]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [101, None, None, None], [None, 99, None, 0]]}",0.201832,False,0.284354,4.0,2.0,0.5,"[1, 4]","[4, 4]","[0.013701, 0.021904]"
1715,123,False,,0.180858,False,0.277117,3.0,2.0,0.5,"[1, 4]","[4, 4]",[0.012501]
1715,124,False,,0.261607,False,0.2881479999999999,3.0,2.0,0.5,"[1, 5]","[5, 5]",[0.009251]
1715,125,,,,False,,,,,,,
1715,126,False,,0.308659,False,0.353091,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.014664]
1715,127,False,,0.189366,False,0.290983,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.012982]
1715,128,False,,0.195406,False,0.287007,3.0,2.0,0.5,"[1, 5]","[5, 5]",[0.016769]
1715,129,False,,0.193651,False,0.285594,3.0,2.0,0.5,"[1, 5]","[5, 5]",[0.0105]
1715,130,False,,0.267762,False,0.28243,3.0,2.0,0.5,"[1, 5]","[5, 5]",[0.011195]
1715,131,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [101, 0, 853], [100, 0, 112]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [None, 119, 0, None], [100, 99, 9160, None]]}",0.224533,False,0.286224,4.0,2.0,0.5,"[1, 7]","[7, 7]","[0.011543, 0.01957]"
1715,132,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [102, 1, None], [101, 0, 0]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [102, 100, None, 0], [102, 99, None, None]]}",0.14925,False,0.272283,3.0,1.0,0.0,[1],[7],"[0.012487, 0.018166]"
1715,133,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [101, None, None], [100, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [None, 99, None, 0]]}",0.559931,False,0.288823,3.0,1.0,0.0,[1],[5],"[0.010376, 0.017743]"
1715,134,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [None, 0, 853], [99, 504, 1]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [99, 112, None, None]]}",0.224762,False,0.272645,4.0,2.0,0.5,"[1, 7]","[7, 7]","[0.009547, 0.018945]"
1715,135,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [101, 0, 853], [100, None, 8483]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [100, None, None, 8483]]}",0.198032,True,0.258022,4.0,2.0,0.5,"[1, 10]","[10, 10]","[0.01234, 0.023939]"
1715,136,False,,0.176672,False,0.291014,3.0,2.0,0.5,"[1, 5]","[5, 5]",[0.012596]
1715,137,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [102, None, 1], [101, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [102, None, None, None], [None, 99, 0, 0]]}",0.229099,False,0.277068,4.0,2.0,0.5,"[1, 7]","[7, 7]","[0.01353, 0.018431]"
1715,138,False,,0.227314,False,0.278436,3.0,2.0,0.5,"[1, 5]","[5, 5]",[0.011425]
1715,139,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [102, 0, 853], [101, 0, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [101, 100, None, 0], [101, 99, 1, None]]}",0.131533,False,0.28289,3.0,1.0,0.0,[2],[8],"[0.011506, 0.017992]"
1715,140,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [100, 4618, None], [None, 0, 0]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [100, None, 7361, 0]]}",0.202597,False,0.348661,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.009867, 0.020219]"
1715,141,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [102, None, 1], [101, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [102, None, None, None], [None, 99, 0, 0]]}",0.203415,False,0.272882,4.0,2.0,0.5,"[1, 7]","[7, 7]","[0.014295, 0.0178]"
1715,142,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [100, 0, None], [None, 0, 0]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [100, 99, 4063, 1]]}",0.175656,False,0.291228,4.0,2.0,0.5,"[1, 5]","[5, 5]","[0.010951, 0.01829]"
1715,143,,,,False,0.294899,,,,,,
1715,144,False,,0.182714,False,0.2887699999999999,3.0,2.0,0.5,"[1, 5]","[5, 5]",[0.01038]
1715,145,,,,False,0.291014,,,,,,
1715,146,False,,0.179359,False,0.288773,3.0,2.0,0.5,"[1, 5]","[5, 5]",[0.010554]
1715,147,False,,0.202306,False,0.278626,3.0,2.0,0.5,"[2, 4]","[4, 4]",[0.01319]
1715,148,False,,0.478825,False,0.295083,4.0,3.0,0.6666666666666666,"[3, 4, 6]","[6, 6, 6]",[0.012293]
1715,149,False,,0.310913,False,0.292315,4.0,3.0,0.6666666666666666,"[3, 4, 6]","[6, 6, 6]",[0.010648]
1715,150,False,,0.194864,False,0.273158,3.0,2.0,0.5,"[1, 4]","[4, 4]",[0.013276]
1715,151,False,,0.196935,False,0.274727,3.0,2.0,0.5,"[2, 4]","[4, 4]",[0.011628]
1715,152,False,,0.181317,False,0.279431,3.0,2.0,0.5,"[1, 4]","[4, 4]",[0.012079]
1715,153,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [102, None, None], [101, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [101, 100, 1, None], [102, None, None, 1]]}",0.209214,False,0.287099,4.0,2.0,0.5,"[1, 4]","[4, 4]","[0.011279, 0.018086]"
1715,154,False,,0.180643,False,0.285906,3.0,2.0,0.5,"[1, 4]","[4, 4]",[0.010887]
1715,155,False,,0.18657,False,0.2817429999999999,3.0,2.0,0.5,"[2, 4]","[4, 4]",[0.016587]
1715,156,False,,0.172905,False,0.276883,3.0,2.0,0.5,"[1, 4]","[4, 4]",[0.009827]
1715,157,False,,0.189328,False,0.2762679999999999,3.0,2.0,0.5,"[2, 4]","[4, 4]",[0.010057]
1715,158,False,,0.183931,False,0.276895,3.0,2.0,0.5,"[1, 4]","[4, 4]",[0.010336]
1715,159,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [102, None, None], [101, 1, 1]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [None, None, None, 0], [101, 99, None, None]]}",0.170999,False,0.278223,4.0,2.0,0.5,"[1, 4]","[4, 4]","[0.009401, 0.020855]"
1715,160,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [101, 1, 1]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [101, None, None, None], [None, 99, None, 0]]}",0.206259,False,0.277733,4.0,2.0,0.5,"[1, 4]","[4, 4]","[0.009676, 0.024965]"
1715,161,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [101, 1, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [101, 100, None, 0], [None, 99, 0, None]]}",0.151458,False,0.283516,3.0,1.0,0.0,[2],[4],"[0.011017, 0.033054]"
1715,162,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [101, 1, 1]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [101, None, None, None], [None, 99, None, 0]]}",0.237497,False,0.286147,4.0,2.0,0.5,"[1, 4]","[4, 4]","[0.010619, 0.021413]"
1715,163,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [101, 1, 1]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [101, None, None, None], [None, 99, None, 0]]}",0.232908,False,0.28159,4.0,2.0,0.5,"[1, 4]","[4, 4]","[0.01179, 0.01748]"
1715,164,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [101, 1, 1]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [101, None, None, None], [None, 99, None, 0]]}",0.170639,False,0.279627,4.0,2.0,0.5,"[1, 4]","[4, 4]","[0.011553, 0.016654]"
1715,165,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [101, 1, 1]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [101, None, None, None], [None, 99, None, 0]]}",0.205306,False,0.277549,4.0,2.0,0.5,"[1, 4]","[4, 4]","[0.009562, 0.044412]"
1715,166,False,,0.266447,False,0.2845789999999999,3.0,2.0,0.5,"[1, 5]","[5, 5]",[0.013388]
1715,167,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [101, 1, 1]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [101, None, None, None], [None, 99, None, 0]]}",0.177931,False,0.279146,4.0,2.0,0.5,"[1, 4]","[4, 4]","[0.010293, 0.016862]"
1715,168,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [101, 1, 1]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [101, None, None, None], [None, 99, None, 0]]}",0.212128,False,0.286238,4.0,2.0,0.5,"[1, 4]","[4, 4]","[0.010553, 0.023759]"
1715,169,False,,0.320503,False,0.275536,3.0,2.0,0.5,"[1, 4]","[4, 4]",[0.022978]
1715,170,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [100, 0, 853], [0, None, 1]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [None, None, 0, 4051]]}",0.179846,False,0.279815,4.0,2.0,0.5,"[1, 4]","[4, 4]","[0.011479, 0.018115]"
1715,171,False,,0.345395,False,0.290064,3.0,2.0,0.5,"[1, 5]","[5, 5]",[0.011679]
1715,172,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [102, None, 1], [101, 375, 0]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [101, 100, None, 7700], [102, None, 0, None]]}",0.174626,False,0.282585,4.0,2.0,0.5,"[1, 4]","[4, 4]","[0.012021, 0.016229]"
1715,173,False,,0.165234,False,0.295518,3.0,2.0,0.5,"[1, 5]","[5, 5]",[0.010317]
1715,174,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [102, None, 7024], [101, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [102, 100, 1, 0], [101, None, None, 1]]}",0.170314,False,0.292987,4.0,2.0,0.5,"[1, 4]","[4, 4]","[0.012418, 0.018325]"
1715,175,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [102, None, 7024], [101, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [102, 100, 1, 0], [101, None, None, 1]]}",0.275148,False,0.284914,4.0,2.0,0.5,"[1, 4]","[4, 4]","[0.01111, 0.015223]"
1715,176,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [1, None, None], [None, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [None, None, None, 1]]}",0.09341,False,0.295379,3.0,1.0,0.0,[1],[4],"[0.010233, 0.017062]"
1715,177,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [102, None, 7024], [101, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [102, 100, 1, 0], [101, None, None, 1]]}",0.124453,False,0.2875919999999999,4.0,2.0,0.5,"[1, 4]","[4, 4]","[0.009628, 0.013384]"
1715,178,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [102, None, 7024], [101, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [102, 100, 1, 0], [101, None, None, 1]]}",0.165675,False,0.287144,4.0,2.0,0.5,"[1, 4]","[4, 4]","[0.009574, 0.01442]"
1715,179,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [102, None, 7024], [101, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [102, 100, 1, 0], [101, None, None, 1]]}",0.196011,False,0.289271,4.0,2.0,0.5,"[1, 4]","[4, 4]","[0.010698, 0.027286]"
1715,180,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [101, None, None], [100, 0, 0]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [101, 99, 1, 1]]}",0.119175,False,0.290862,3.0,1.0,0.0,[2],[4],"[0.009571, 0.020609]"
1715,181,,,,False,0.294896,,,,,,
1715,182,False,,0.239475,False,0.292168,3.0,2.0,0.5,"[1, 4]","[4, 4]",[0.010648]
1715,183,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [None, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [None, 99, None, None]]}",0.118587,False,0.288308,3.0,1.0,0.0,[1],[4],"[0.010493, 0.01862]"
1715,184,False,,0.195172,False,0.2776079999999999,3.0,2.0,0.5,"[1, 4]","[4, 4]",[0.011418]
1715,185,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [101, 0, 853], [100, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [100, 99, 1, 1]]}",0.211726,False,0.317546,4.0,2.0,0.5,"[2, 8]","[8, 8]","[0.011092, 0.017751]"
1715,186,True,"{'chests': [['chest_id', 'apple_count', 'orange_count'], [None, None, None]], 'boxes': [['chest_id', 'box_id', 'apple_count', 'orange_count'], [None, 99, None, None]]}",0.185226,False,0.288474,3.0,1.0,0.0,[1],[4],"[0.020347, 0.018996]"
1715,187,False,,0.23936,False,0.277647,3.0,2.0,0.5,"[1, 4]","[4, 4]",[0.011011]
1715,188,False,,0.184846,False,0.275409,3.0,2.0,0.5,"[1, 4]","[4, 4]",[0.011255]
1715,189,False,,0.311646,False,0.279115,3.0,2.0,0.5,"[1, 4]","[4, 4]",[0.011848]
