ID,Benchmark,?Solved,Counterexample,Bound,Time,#Iters,#Backtracking,%Backtracking Type 2,Unsat core sizes,M sizes,AST size,nodes changed
530,spider_bak-roller_coaster-0012.txt,True,"{'roller_coaster': [['roller_coaster_id', 'country_id', 'name', 'park', 'length', 'height', 'speed', 'opened', 'status'], [669, 670, None, None, 681, 682, None, None, None], [668, 670, None, '687', 688, None, '690', '691', '692']], 'country': [['country_id', 'name', 'population', 'area', 'languages'], [670, None, 676, 677, '678']]}",2.0,45.782966,6.0,3.0,0.3333333333333333,"[1, 2, 205]","[253, 253, 253]",398.0,"[100, 2, 185]"
531,spider_bak-roller_coaster-0012.txt,True,"{'roller_coaster': [['roller_coaster_id', 'country_id', 'name', 'park', 'length', 'height', 'speed', 'opened', 'status'], [715, 737, None, '720', None, 722, '723', None, '725'], [714, 737, None, None, 728, 729, '730', '731', None]], 'country': [['country_id', 'name', 'population', 'area', 'languages'], [737, None, 733, 734, '735']]}",2.0,16.826523,4.0,1.0,0.0,[2],[272],441.0,[101]
532,spider_bak-roller_coaster-0012.txt,True,"{'roller_coaster': [['roller_coaster_id', 'country_id', 'name', 'park', 'length', 'height', 'speed', 'opened', 'status'], [727, 751, None, '732', None, None, '735', '736', None], [726, 753, None, '738', 739, 740, '741', None, '743']], 'country': [['country_id', 'name', 'population', 'area', 'languages'], [751, None, 744, 745, '746'], [753, None, 747, 748, '749']]}",2.0,27.059251,4.0,1.0,0.0,[1],[293],479.0,[100]
533,spider-college_2-0010.txt,True,"{'classroom': [['building', 'room_number', 'capacity'], ['physics415', 'physics0', 0], ['physics414', 'physics413', 0]], 'department': [['dept_name', 'building', 'budget'], ['physics419', 'physics0', 0], ['physics418', 'physics0', 0]], 'course': [['course_id', 'dept_name', 'title', 'credits'], ['physics417', 'physics418', 'physics0', 0], ['physics416', 'physics419', 'physics0', 0]], 'instructor': [['id', 'dept_name', 'name', 'salary'], ['physics420', 'physics419', 'physics0', 0]], 'section': [['course_id', 'sec_id', 'semester', 'year', 'building', 'room_number', 'time_slot_id'], ['physics417', 'physics422', 'physics425', 423, 'physics414', 'physics413', 'physics0']], 'teaches': [['id', 'course_id', 'sec_id', 'semester', 'year'], ['physics420', 'physics417', 'physics422', 'physics425', 423]], 'student': [['id', 'dept_name', 'name', 'tot_cred'], ['physics427', 'physics419', 'physics0', 0], ['physics426', 'physics418', 'physics0', 0]], 'takes': [['id', 'course_id', 'sec_id', 'semester', 'year', 'grade']], 'advisor': [['s_id', 'i_id'], ['physics426', 'physics420']], 'time_slot': [['time_slot_id', 'day', 'start_hr', 'start_min', 'end_hr', 'end_min'], ['physics0', 'physics430', 0, 0, 0, 0], ['physics0', 'physics429', 0, 0, 0, 0]], 'prereq': [['course_id', 'prereq_id']]}",2.0,4.967371,4.0,1.0,0.0,[1],[242],365.0,[100]
534,spider_bak-student_assessment-0019.txt,True,"{'addresses': [['address_id', 'line_1', 'line_2', 'city', 'zip_postcode', 'state_province_county', 'country'], [735, '724', '725', None, '727', '728', '729'], [715, '735', '735', None, '735', '735', '735']], 'people': [['person_id', 'first_name', 'middle_name', 'last_name', 'cell_mobile_number', 'email_address', 'login_name', 'password'], [712, '735', '735', '735', '735', '735', '735', '735'], [711, '735', '735', '735', '735', '735', '735', '735']], 'students': [['student_id', 'student_details'], [711, '735'], [712, '735']], 'courses': [['course_id', 'course_name', 'course_description', 'other_details'], ['709', '735', '735', '735'], ['710', '735', '735', '735']], 'people_addresses': [['person_address_id', 'address_id', 'person_id', 'date_from', 'date_to'], [717, 735, 711, None, None], [716, 735, 712, None, None]], 'student_course_registrations': [['student_id', 'course_id', 'registration_date'], [711, 710, 735], [712, 709, 735]], 'student_course_attendance': [['student_id', 'course_id', 'date_of_attendance']], 'candidates': [['candidate_id', 'candidate_details'], [712, '735'], [711, '735']], 'candidate_assessments': [['candidate_id', 'qualification', 'assessment_date', 'asessment_outcome_code'], [712, '719', 735, '735'], [711, '718', 735, '735']]}",2.0,18.882478,5.0,2.0,0.5,"[2, 231]","[279, 279]",431.0,"[101, 222]"
535,spider_bak-student_assessment-0019.txt,True,"{'addresses': [['address_id', 'line_1', 'line_2', 'city', 'zip_postcode', 'state_province_county', 'country'], [747, '733', '734', '748', '735', '736', '737'], [749, '742', None, '748', None, '745', '746']], 'people': [['person_id', 'first_name', 'middle_name', 'last_name', 'cell_mobile_number', 'email_address', 'login_name', 'password'], [728, '748', '748', '748', '748', '748', '748', '748'], [725, '748', '748', '748', '748', '748', '748', '748']], 'students': [['student_id', 'student_details'], [725, '748'], [728, '748']], 'courses': [['course_id', 'course_name', 'course_description', 'other_details'], ['723', '748', '748', '748'], ['722', '748', '748', '748']], 'people_addresses': [['person_address_id', 'address_id', 'person_id', 'date_from', 'date_to'], [727, 747, 725, 738, 739], [726, 749, 728, 740, None]], 'student_course_registrations': [['student_id', 'course_id', 'registration_date'], [728, 723, 748]], 'student_course_attendance': [['student_id', 'course_id', 'date_of_attendance'], [728, 723, 748]], 'candidates': [['candidate_id', 'candidate_details'], [725, '748'], [728, '748']], 'candidate_assessments': [['candidate_id', 'qualification', 'assessment_date', 'asessment_outcome_code'], [728, '721', 748, '748']]}",2.0,42.795464,7.0,4.0,0.5,"[1, 188, 7, 239]","[287, 287, 287, 287]",474.0,"[100, 188, 188, 216]"
536,spider_bak-student_assessment-0019.txt,True,"{'addresses': [['address_id', 'line_1', 'line_2', 'city', 'zip_postcode', 'state_province_county', 'country'], [696, '706', '707', '708', None, '710', '711']], 'people': [['person_id', 'first_name', 'middle_name', 'last_name', 'cell_mobile_number', 'email_address', 'login_name', 'password'], [693, '696', '696', '696', '696', '696', '696', '696'], [701, '696', '696', '696', '696', '696', '696', '696']], 'students': [['student_id', 'student_details'], [701, '696'], [693, '696']], 'courses': [['course_id', 'course_name', 'course_description', 'other_details'], ['695', '696', '696', '696'], ['694', '696', '696', '696']], 'people_addresses': [['person_address_id', 'address_id', 'person_id', 'date_from', 'date_to'], [698, 696, 701, None, None], [697, 696, None, 714, 715]], 'student_course_registrations': [['student_id', 'course_id', 'registration_date'], [701, 694, 696], [693, 695, 696]], 'student_course_attendance': [['student_id', 'course_id', 'date_of_attendance'], [701, 695, 696], [693, 694, 696]], 'candidates': [['candidate_id', 'candidate_details'], [693, '696'], [701, '696']], 'candidate_assessments': [['candidate_id', 'qualification', 'assessment_date', 'asessment_outcome_code'], [693, '700', 696, '696'], [701, '699', 696, '696']]}",2.0,15.161123,4.0,1.0,0.0,[1],[258],429.0,[100]
537,spider_bak-journal_committee-0004.txt,True,"{'journal': [['journal_id', 'date', 'theme', 'sales'], [458, '462', '462', 462], [459, '462', '462', 462]], 'editor': [['editor_id', 'name', 'age'], [456, '462', 619], [457, '462', 620]], 'journal_committee': [['editor_id', 'journal_id', 'work_type'], [457, 458, '462']]}",2.0,19.337917,4.0,1.0,0.0,[1],[293],479.0,[100]
538,spider-customers_and_addresses-0026.txt,True,"{'addresses': [['address_id', 'address_content', 'city', 'zip_postcode', 'state_province_county', 'country', 'other_address_details'], [744, 'email745', 'email745', 'email745', 'email745', 'email745', 'email745'], [743, 'email745', 'email745', 'email745', 'email745', 'email745', 'email745']], 'products': [['product_id', 'product_details'], [742, 'email745'], [741, 'email745']], 'customers': [['customer_id', 'payment_method', 'customer_name', 'date_became_customer', 'other_customer_details'], [745, 'email756', None, 758, 'email759']], 'customer_addresses': [['customer_id', 'address_id', 'date_address_from', 'address_type', 'date_address_to'], [None, 743, 745, 'email745', 745]], 'customer_contact_channels': [['customer_id', 'channel_code', 'active_from_date', 'active_to_date', 'contact_number'], [745, 'email', None, 751, None], [745, 'email', None, None, 'email755']], 'customer_orders': [['order_id', 'customer_id', 'order_status', 'order_date', 'order_details'], [745, 745, 'email745', 745, 'email745']], 'order_items': [['order_id', 'product_id', 'order_quantity'], [None, 742, 'email745'], [None, 742, 'email745']]}",2.0,25.770154,4.0,1.0,0.0,[1],[284],453.0,[100]
539,spider_bak-journal_committee-0010.txt,True,"{'journal': [['journal_id', 'date', 'theme', 'sales'], [1014, None, None, 1011], [1016, '1012', None, 1013]], 'editor': [['editor_id', 'name', 'age'], [998, '1004', 1005], [997, None, 998]], 'journal_committee': [['editor_id', 'journal_id', 'work_type'], [998, 1014, '1003'], [998, 1016, None]]}",2.0,48.199606,9.0,6.0,0.3333333333333333,"[2, 216, 3, 9, 6, 255]","[301, 301, 301, 301, 301, 301]",492.0,"[101, 215, 216, 214, 217, 253]"
540,spider-movie_1-0002.txt,True,"{'movie': [['mid', 'title', 'year', 'director'], [453, 'james cameron459', 2001, 'james cameron'], [454, 'james cameron459', 2002, 'james cameron']], 'reviewer': [['rid', 'name'], [456, 'james cameron459'], [455, 'james cameron459']], 'rating': [['rid', 'mid', 'stars', 'ratingdate'], [455, 454, 459, '1001-04-05'], [455, None, 459, '1001-04-05']]}",2.0,23.532036,5.0,2.0,0.5,"[1, 218]","[266, 266]",433.0,"[100, 172]"
541,spider_bak-customers_card_transactions-0011.txt,True,"{'accounts': [['account_id', 'customer_id', 'account_name', 'other_account_details'], [759, 778, None, None], [758, 779, '772', '773']], 'customers': [['customer_id', 'customer_first_name', 'customer_last_name', 'customer_address', 'customer_phone', 'customer_email', 'other_customer_details'], [778, '780', None, '766', None, '768', None], [779, '780', None, '774', '775', None, '777']], 'customers_cards': [['card_id', 'customer_id', 'card_type_code', 'card_number', 'date_valid_from', 'date_valid_to', 'other_card_details'], [761, 780, '780', '780', 780, 780, '780'], [760, 780, '780', '780', 780, 780, '780']], 'financial_transactions': [['account_id', 'card_id', 'transaction_id', 'previous_transaction_id', 'transaction_type', 'transaction_date', 'transaction_amount', 'transaction_comment', 'other_transaction_details'], [758, 761, 780, 780, '780', 780, 780, '780', '780'], [759, 760, 780, 780, '780', 780, 780, '780', '780']]}",2.0,33.622234,4.0,1.0,0.0,[1],[309],497.0,[100]
542,db2csv-employee_hire_evaluation-0003_dev.txt,True,"{'employee': [['employee_id', 'name', 'age', 'city'], [358, None, 365, None], [357, None, None, None]], 'shop': [['shop_id', 'name', 'location', 'district', 'number_products', 'manager_name'], [359, None, None, None, None, None]], 'hiring': [['employee_id', 'shop_id', 'start_from', 'is_full_time'], [358, 359, None, None]], 'evaluation': [['employee_id', 'year_awarded', 'bonus'], ['358', '361', None], ['357', '360', None]]}",2.0,16.406012,5.0,2.0,0.5,"[1, 175]","[223, 223]",354.0,"[100, 126]"
543,spider-company_office-0008.txt,True,"{'buildings': [['id', 'name', 'city', 'height', 'stories', 'status'], [358, '361', '361', None, 361, '361'], [357, '361', '361', 363, 361, '361']], 'companies': [['id', 'name', 'headquarters', 'industry', 'sales_billion', 'profits_billion', 'assets_billion', 'market_value_billion'], [356, '361', '361', '361', 361, 361, 361, '361'], [355, '361', '361', '361', 361, 361, 361, '361']], 'office_locations': [['building_id', 'company_id', 'move_in_year']]}",2.0,23.186867,5.0,2.0,0.5,"[1, 176]","[224, 224]",355.0,"[100, 125]"
544,spider-election_representative-0009.txt,True,"{'election': [['election_id', 'representative_id', 'date', 'votes', 'vote_percent', 'seats', 'place'], [740, 757, '745', 10001, 746, 747, 748], [739, 757, '752', 10001, 753, 754, 755]], 'representative': [['representative_id', 'name', 'state', 'party', 'lifespan'], [757, '756', '749', '750', '751']]}",2.0,43.984041,8.0,5.0,0.4,"[1, 7, 203, 3, 235]","[283, 283, 283, 283, 283]",456.0,"[100, 6, 205, 204, 213]"
545,spider-election_representative-0009.txt,True,"{'election': [['election_id', 'representative_id', 'date', 'votes', 'vote_percent', 'seats', 'place'], [714, 712, None, 10001, 720, None, 722], [713, 712, '727', 10001, None, 729, None]], 'representative': [['representative_id', 'name', 'state', 'party', 'lifespan'], [712, None, None, '725', None]]}",2.0,36.607142,12.0,9.0,0.3333333333333333,"[1, 213, 207, 7, 3, 207, 6, 4, 5]","[287, 287, 287, 287, 287, 287, 287, 287, 287]",458.0,"[100, 213, 200, 183, 212, 130, 184, 7, 213]"
546,spider_bak-swimming-0002.txt,True,"{'swimmer': [['id', 'name', 'nationality', 'meter_100', 'meter_200', 'meter_300', 'meter_400', 'meter_500', 'meter_600', 'meter_700', 'time'], [359, None, None, None, None, None, None, None, None, None, None], [360, None, None, None, None, None, None, None, None, None, None]], 'stadium': [['id', 'name', 'capacity', 'city', 'country', 'opening_year'], [357, None, None, None, None, None], [358, None, None, None, None, None]], 'event': [['id', 'stadium_id', 'name', 'year'], [362, 358, None, '365'], [361, 358, None, '367']], 'record': [['swimmer_id', 'event_id', 'id', 'result'], [359, 361, None, None]]}",2.0,16.992268,5.0,2.0,0.5,"[1, 174]","[222, 222]",351.0,"[100, 130]"
547,spider-customers_and_addresses-0041.txt,True,"{'addresses': [['address_id', 'address_content', 'city', 'zip_postcode', 'state_province_county', 'country', 'other_address_details'], [442, 'cash450', 'cash450', 'cash450', 'cash450', 'cash450', 'cash450'], [441, 'cash450', 'cash450', 'cash450', 'cash450', 'cash450', 'cash450']], 'products': [['product_id', 'product_details'], [437, 'cash450'], [436, 'cash450']], 'customers': [['customer_id', 'payment_method', 'customer_name', 'date_became_customer', 'other_customer_details'], [439, 'cash449', 'cash450', 445, 'cash446'], [438, 'cash451', 'cash450', 447, 'cash448']], 'customer_addresses': [['customer_id', 'address_id', 'date_address_from', 'address_type', 'date_address_to'], [439, 442, 450, 'cash450', 450], [None, 442, 450, 'cash450', 450]], 'customer_contact_channels': [['customer_id', 'channel_code', 'active_from_date', 'active_to_date', 'contact_number'], [438, 'cash450', 450, 450, 'cash450']], 'customer_orders': [['order_id', 'customer_id', 'order_status', 'order_date', 'order_details'], [440, None, 'cash450', 450, 'cash450']], 'order_items': [['order_id', 'product_id', 'order_quantity'], [440, 437, 'cash450'], [440, 436, 'cash450']]}",2.0,26.245941,5.0,2.0,0.5,"[1, 226]","[274, 274]",430.0,"[100, 174]"
548,spider-customers_and_addresses-0041.txt,True,"{'addresses': [['address_id', 'address_content', 'city', 'zip_postcode', 'state_province_county', 'country', 'other_address_details'], [457, 'cash470', 'cash470', 'cash470', 'cash470', 'cash470', 'cash470'], [458, 'cash470', 'cash470', 'cash470', 'cash470', 'cash470', 'cash470']], 'products': [['product_id', 'product_details'], [462, 'cash470'], [461, 'cash470']], 'customers': [['customer_id', 'payment_method', 'customer_name', 'date_became_customer', 'other_customer_details'], [455, 'cash469', 'cash470', 465, 'cash466'], [456, 'cash471', 'cash470', 467, 'cash468']], 'customer_addresses': [['customer_id', 'address_id', 'date_address_from', 'address_type', 'date_address_to'], [455, 457, 470, 'cash470', 470], [None, 458, 470, 'cash470', 470]], 'customer_contact_channels': [['customer_id', 'channel_code', 'active_from_date', 'active_to_date', 'contact_number'], [456, 'cash470', 470, 470, 'cash470'], [455, 'cash470', 470, 470, 'cash470']], 'customer_orders': [['order_id', 'customer_id', 'order_status', 'order_date', 'order_details'], [460, 456, 'cash470', 470, 'cash470'], [459, 455, 'cash470', 470, 'cash470']], 'order_items': [['order_id', 'product_id', 'order_quantity'], [459, 461, 'cash470']]}",2.0,16.870877,4.0,1.0,0.0,[1],[277],445.0,[100]
549,spider-customers_and_addresses-0041.txt,True,"{'addresses': [['address_id', 'address_content', 'city', 'zip_postcode', 'state_province_county', 'country', 'other_address_details'], [486, 'cash502', 'cash502', 'cash502', 'cash502', 'cash502', 'cash502'], [485, 'cash502', 'cash502', 'cash502', 'cash502', 'cash502', 'cash502']], 'products': [['product_id', 'product_details'], [490, 'cash502'], [489, 'cash502']], 'customers': [['customer_id', 'payment_method', 'customer_name', 'date_became_customer', 'other_customer_details'], [487, 'cash501', 'cash502', 495, 'cash496'], [488, 'cash497', None, 498, 'cash499']], 'customer_addresses': [['customer_id', 'address_id', 'date_address_from', 'address_type', 'date_address_to'], [None, 485, 502, 'cash502', 502], [487, None, 502, 'cash502', 502]], 'customer_contact_channels': [['customer_id', 'channel_code', 'active_from_date', 'active_to_date', 'contact_number'], [487, 'cash502', 502, 502, 'cash502'], [487, 'cash502', 502, 502, 'cash502']], 'customer_orders': [['order_id', 'customer_id', 'order_status', 'order_date', 'order_details'], [492, 487, 'cash502', 502, 'cash502'], [491, 487, 'cash502', 502, 'cash502']], 'order_items': [['order_id', 'product_id', 'order_quantity'], [492, 489, 'cash502'], [None, 490, 'cash502']]}",2.0,6.353683,4.0,1.0,0.0,[1],[289],465.0,[100]
550,spider-customers_and_addresses-0041.txt,True,"{'addresses': [['address_id', 'address_content', 'city', 'zip_postcode', 'state_province_county', 'country', 'other_address_details'], [456, 'cash467', 'cash467', 'cash467', 'cash467', 'cash467', 'cash467'], [457, 'cash467', 'cash467', 'cash467', 'cash467', 'cash467', 'cash467']], 'products': [['product_id', 'product_details'], [455, 'cash467'], [454, 'cash467']], 'customers': [['customer_id', 'payment_method', 'customer_name', 'date_became_customer', 'other_customer_details'], [458, 'cash466', 'cash467', 462, 'cash463'], [459, 'cash468', None, 464, None]], 'customer_addresses': [['customer_id', 'address_id', 'date_address_from', 'address_type', 'date_address_to']], 'customer_contact_channels': [['customer_id', 'channel_code', 'active_from_date', 'active_to_date', 'contact_number'], [459, 'cash467', 467, 467, 'cash467'], [459, 'cash467', 467, 467, 'cash467']], 'customer_orders': [['order_id', 'customer_id', 'order_status', 'order_date', 'order_details'], [453, None, 'cash467', 467, 'cash467'], [452, 458, 'cash467', 467, 'cash467']], 'order_items': [['order_id', 'product_id', 'order_quantity'], [453, 454, 'cash467'], [None, 454, 'cash467']]}",2.0,8.761268,4.0,1.0,0.0,[1],[279],445.0,[100]
551,spider-customers_and_addresses-0041.txt,True,"{'addresses': [['address_id', 'address_content', 'city', 'zip_postcode', 'state_province_county', 'country', 'other_address_details'], [505, 'cash508', 'cash508', 'cash508', 'cash508', 'cash508', 'cash508'], [504, 'cash508', 'cash508', 'cash508', 'cash508', 'cash508', 'cash508']], 'products': [['product_id', 'product_details'], [499, 'cash508']], 'customers': [['customer_id', 'payment_method', 'customer_name', 'date_became_customer', 'other_customer_details'], [501, 'cash508', 'cash508', 509, 'cash510']], 'customer_addresses': [['customer_id', 'address_id', 'date_address_from', 'address_type', 'date_address_to']], 'customer_contact_channels': [['customer_id', 'channel_code', 'active_from_date', 'active_to_date', 'contact_number']], 'customer_orders': [['order_id', 'customer_id', 'order_status', 'order_date', 'order_details'], [502, 501, 'cash508', 508, 'cash508']], 'order_items': [['order_id', 'product_id', 'order_quantity']]}",2.0,21.64424,5.0,2.0,0.5,"[1, 243]","[291, 291]",483.0,"[100, 198]"
552,spider-customers_and_addresses-0041.txt,True,"{'addresses': [['address_id', 'address_content', 'city', 'zip_postcode', 'state_province_county', 'country', 'other_address_details'], [435, 'cash444', 'cash444', 'cash444', 'cash444', 'cash444', 'cash444'], [434, 'cash444', 'cash444', 'cash444', 'cash444', 'cash444', 'cash444']], 'products': [['product_id', 'product_details'], [433, 'cash444'], [432, 'cash444']], 'customers': [['customer_id', 'payment_method', 'customer_name', 'date_became_customer', 'other_customer_details'], [430, 'cash444', None, 439, 'cash440'], [431, 'cash', 'cash443', None, None]], 'customer_addresses': [['customer_id', 'address_id', 'date_address_from', 'address_type', 'date_address_to'], [430, 434, 444, 'cash444', 444], [431, 434, 444, 'cash444', 444]], 'customer_contact_channels': [['customer_id', 'channel_code', 'active_from_date', 'active_to_date', 'contact_number'], [430, 'cash444', 444, 444, 'cash444'], [430, 'cash444', 444, 444, 'cash444']], 'customer_orders': [['order_id', 'customer_id', 'order_status', 'order_date', 'order_details'], [436, 430, 'cash444', 444, 'cash444']], 'order_items': [['order_id', 'product_id', 'order_quantity'], [436, 432, 'cash444'], [436, 432, 'cash444']]}",2.0,15.800532,5.0,2.0,0.5,"[1, 219]","[267, 267]",429.0,"[100, 159]"
553,spider-customers_and_addresses-0041.txt,True,"{'addresses': [['address_id', 'address_content', 'city', 'zip_postcode', 'state_province_county', 'country', 'other_address_details'], [461, 'cash', 'cash', 'cash', 'cash', 'cash', 'cash'], [460, 'cash', 'cash', 'cash', 'cash', 'cash', 'cash']], 'products': [['product_id', 'product_details'], [464, 'cash'], [465, 'cash']], 'customers': [['customer_id', 'payment_method', 'customer_name', 'date_became_customer', 'other_customer_details'], [467, 'cash470', 'cash', None, 'cash472'], [466, 'cash473', None, 474, 'cash475']], 'customer_addresses': [['customer_id', 'address_id', 'date_address_from', 'address_type', 'date_address_to'], [466, 461, -2362599944418393096, 'cash', -2362599944418393096], [467, 461, -2362599944418393096, 'cash', -2362599944418393096]], 'customer_contact_channels': [['customer_id', 'channel_code', 'active_from_date', 'active_to_date', 'contact_number'], [467, 'cash', -2362599944418393096, -2362599944418393096, 'cash'], [466, 'cash', -2362599944418393096, -2362599944418393096, 'cash']], 'customer_orders': [['order_id', 'customer_id', 'order_status', 'order_date', 'order_details'], [463, 466, 'cash', -2362599944418393096, 'cash'], [462, 466, 'cash', -2362599944418393096, 'cash']], 'order_items': [['order_id', 'product_id', 'order_quantity'], [463, 465, 'cash']]}",2.0,15.625587,5.0,2.0,0.5,"[1, 228]","[279, 279]",449.0,"[100, 175]"
554,spider-customers_and_addresses-0041.txt,True,"{'addresses': [['address_id', 'address_content', 'city', 'zip_postcode', 'state_province_county', 'country', 'other_address_details'], [430, 'cash', 'cash', 'cash', 'cash', 'cash', 'cash'], [429, 'cash', 'cash', 'cash', 'cash', 'cash', 'cash']], 'products': [['product_id', 'product_details'], [433, 'cash'], [434, 'cash']], 'customers': [['customer_id', 'payment_method', 'customer_name', 'date_became_customer', 'other_customer_details'], [432, 'cash441', 'cash', None, None], [431, 'cash', 'cash442', 439, 'cash440']], 'customer_addresses': [['customer_id', 'address_id', 'date_address_from', 'address_type', 'date_address_to'], [431, None, -2362599944418393096, 'cash', -2362599944418393096]], 'customer_contact_channels': [['customer_id', 'channel_code', 'active_from_date', 'active_to_date', 'contact_number'], [431, 'cash', -2362599944418393096, -2362599944418393096, 'cash'], [None, 'cash', -2362599944418393096, -2362599944418393096, 'cash']], 'customer_orders': [['order_id', 'customer_id', 'order_status', 'order_date', 'order_details'], [428, 431, 'cash', -2362599944418393096, 'cash'], [427, 432, 'cash', -2362599944418393096, 'cash']], 'order_items': [['order_id', 'product_id', 'order_quantity']]}",2.0,21.049758,5.0,2.0,0.5,"[1, 221]","[269, 269]",429.0,"[100, 160]"
555,spider-customers_and_addresses-0041.txt,True,"{'addresses': [['address_id', 'address_content', 'city', 'zip_postcode', 'state_province_county', 'country', 'other_address_details'], [479, 'cash490', 'cash490', 'cash490', 'cash490', 'cash490', 'cash490'], [478, 'cash490', 'cash490', 'cash490', 'cash490', 'cash490', 'cash490']], 'products': [['product_id', 'product_details'], [480, 'cash490'], [481, 'cash490']], 'customers': [['customer_id', 'payment_method', 'customer_name', 'date_became_customer', 'other_customer_details'], [474, 'cash484', 'cash484', 485, None], [475, 'cash489', 'cash490', 487, 'cash488']], 'customer_addresses': [['customer_id', 'address_id', 'date_address_from', 'address_type', 'date_address_to'], [474, 479, 490, 'cash490', 490], [475, 478, 490, 'cash490', 490]], 'customer_contact_channels': [['customer_id', 'channel_code', 'active_from_date', 'active_to_date', 'contact_number'], [475, 'cash490', 490, 490, 'cash490']], 'customer_orders': [['order_id', 'customer_id', 'order_status', 'order_date', 'order_details'], [477, None, 'cash490', 490, 'cash490'], [476, 474, 'cash490', 490, 'cash490']], 'order_items': [['order_id', 'product_id', 'order_quantity'], [476, 480, 'cash490'], [477, 481, 'cash490']]}",2.0,10.253088,4.0,1.0,0.0,[1],[281],467.0,[100]
556,spider-customers_and_addresses-0041.txt,True,"{'addresses': [['address_id', 'address_content', 'city', 'zip_postcode', 'state_province_county', 'country', 'other_address_details'], [486, 'cash', 'cash', 'cash', 'cash', 'cash', 'cash'], [485, 'cash', 'cash', 'cash', 'cash', 'cash', 'cash']], 'products': [['product_id', 'product_details'], [482, 'cash'], [481, 'cash']], 'customers': [['customer_id', 'payment_method', 'customer_name', 'date_became_customer', 'other_customer_details'], [483, 'cash489', 'cash', None, 'cash491'], [484, 'cash489', 'cash', 492, 'cash493']], 'customer_addresses': [['customer_id', 'address_id', 'date_address_from', 'address_type', 'date_address_to'], [484, 486, -2362599944418393096, 'cash', -2362599944418393096]], 'customer_contact_channels': [['customer_id', 'channel_code', 'active_from_date', 'active_to_date', 'contact_number'], [483, 'cash', -2362599944418393096, -2362599944418393096, 'cash'], [483, 'cash', -2362599944418393096, -2362599944418393096, 'cash']], 'customer_orders': [['order_id', 'customer_id', 'order_status', 'order_date', 'order_details'], [480, 484, 'cash', -2362599944418393096, 'cash'], [479, 484, 'cash', -2362599944418393096, 'cash']], 'order_items': [['order_id', 'product_id', 'order_quantity'], [480, None, 'cash'], [479, 482, 'cash']]}",2.0,11.662371,4.0,1.0,0.0,[1],[290],464.0,[100]
557,spider-customers_and_addresses-0041.txt,True,"{'addresses': [['address_id', 'address_content', 'city', 'zip_postcode', 'state_province_county', 'country', 'other_address_details'], [446, 'cash', 'cash', 'cash', 'cash', 'cash', 'cash'], [447, 'cash', 'cash', 'cash', 'cash', 'cash', 'cash']], 'products': [['product_id', 'product_details'], [453, 'cash'], [452, 'cash']], 'customers': [['customer_id', 'payment_method', 'customer_name', 'date_became_customer', 'other_customer_details'], [450, 'cash', 'cash460', None, None], [451, 'cash461', 'cash', 458, 'cash459']], 'customer_addresses': [['customer_id', 'address_id', 'date_address_from', 'address_type', 'date_address_to'], [450, 447, -2362599944418393096, 'cash', -2362599944418393096]], 'customer_contact_channels': [['customer_id', 'channel_code', 'active_from_date', 'active_to_date', 'contact_number'], [451, 'cash', -2362599944418393096, -2362599944418393096, 'cash'], [451, 'cash', -2362599944418393096, -2362599944418393096, 'cash']], 'customer_orders': [['order_id', 'customer_id', 'order_status', 'order_date', 'order_details'], [449, 451, 'cash', -2362599944418393096, 'cash']], 'order_items': [['order_id', 'product_id', 'order_quantity'], [None, 452, 'cash']]}",2.0,12.204289,4.0,1.0,0.0,[1],[280],444.0,[100]
558,spider-customers_and_addresses-0041.txt,True,"{'addresses': [['address_id', 'address_content', 'city', 'zip_postcode', 'state_province_county', 'country', 'other_address_details'], [500, 'cash508', 'cash508', 'cash508', 'cash508', 'cash508', 'cash508'], [499, 'cash508', 'cash508', 'cash508', 'cash508', 'cash508', 'cash508']], 'products': [['product_id', 'product_details'], [493, 'cash508'], [494, 'cash508']], 'customers': [['customer_id', 'payment_method', 'customer_name', 'date_became_customer', 'other_customer_details'], [495, 'cash507', 'cash508', 503, 'cash504'], [496, 'cash509', 'cash508', 505, 'cash506']], 'customer_addresses': [['customer_id', 'address_id', 'date_address_from', 'address_type', 'date_address_to'], [496, None, 508, 'cash508', 508], [495, 499, 508, 'cash508', 508]], 'customer_contact_channels': [['customer_id', 'channel_code', 'active_from_date', 'active_to_date', 'contact_number'], [496, 'cash508', 508, 508, 'cash508'], [495, 'cash508', 508, 508, 'cash508']], 'customer_orders': [['order_id', 'customer_id', 'order_status', 'order_date', 'order_details'], [497, None, 'cash508', 508, 'cash508'], [498, 496, 'cash508', 508, 'cash508']], 'order_items': [['order_id', 'product_id', 'order_quantity'], [498, 494, 'cash508'], [497, 493, 'cash508']]}",2.0,11.937485,5.0,2.0,0.5,"[1, 244]","[292, 292]",482.0,"[100, 199]"
